idx,alpha,mu,omega,rho,loglike
321,0.04,0.14,0.0,0.3,-4630.2294921875
322,0.04,0.14,0.0,0.32,-4954.64013671875
323,0.04,0.14,0.0,0.34,-4892.2412109375
324,0.04,0.14,0.0,0.36,-5020.283203125
325,0.04,0.14,0.0,0.38,-4974.2548828125
326,0.04,0.14,0.0,0.4,-5116.3046875
327,0.04,0.14,0.0,0.42,-4980.12109375
328,0.04,0.14,0.0,0.44,-5173.67724609375
329,0.04,0.14,0.0,0.46,-inf
330,0.04,0.14,0.0,0.48,-5158.8935546875
331,0.04,0.14,0.0,0.5,-5079.25634765625
332,0.04,0.14,0.0,0.52,-inf
333,0.04,0.14,0.0,0.54,-inf
334,0.04,0.14,0.0,0.56,-4909.47705078125
335,0.04,0.14,0.0,0.58,-5195.099609375
336,0.04,0.14,0.0,0.6,-5291.01708984375
337,0.04,0.14,0.0,0.62,-4832.12841796875
338,0.04,0.14,0.0,0.64,-5291.4345703125
339,0.04,0.14,0.0,0.66,-5299.1845703125
340,0.04,0.14,0.0,0.68,-inf
341,0.04,0.14,0.0,0.7,-5154.7587890625
342,0.04,0.14,0.0,0.72,-5018.38916015625
343,0.04,0.14,0.0,0.74,-5138.8115234375
344,0.04,0.14,0.0,0.76,-5524.16064453125
345,0.04,0.14,0.0,0.78,-5369.4296875
346,0.04,0.14,0.0,0.8,-5565.173828125
347,0.04,0.14,0.0,0.82,-5485.8994140625
348,0.04,0.14,0.0,0.84,-5645.8232421875
349,0.04,0.14,0.0,0.86,-5709.6181640625
350,0.04,0.14,0.0,0.88,-5667.1865234375
351,0.04,0.14,0.0,0.9,-inf
352,0.04,0.14,0.0,0.92,-5726.94482421875
353,0.04,0.14,0.0,0.94,-5731.84765625
354,0.04,0.14,0.0,0.96,-5624.5283203125
355,0.04,0.14,0.0,0.98,-5727.71728515625
356,0.04,0.14,0.0,1.0,-5719.69091796875
357,0.04,0.16,0.0,0.0,-23008.24609375
358,0.04,0.16,0.0,0.02,-4105.7802734375
359,0.04,0.16,0.0,0.04,-3941.05419921875
360,0.04,0.16,0.0,0.06,-4034.367431640625
361,0.04,0.16,0.0,0.08,-4065.02783203125
362,0.04,0.16,0.0,0.1,-3816.661376953125
363,0.04,0.16,0.0,0.12,-4027.7265625
364,0.04,0.16,0.0,0.14,-4000.6982421875
365,0.04,0.16,0.0,0.16,-4092.968505859375
366,0.04,0.16,0.0,0.18,-4289.1279296875
367,0.04,0.16,0.0,0.2,-3733.35791015625
368,0.04,0.16,0.0,0.22,-3936.58447265625
369,0.04,0.16,0.0,0.24,-3981.4150390625
370,0.04,0.16,0.0,0.26,-4250.8056640625
371,0.04,0.16,0.0,0.28,-4241.58642578125
372,0.04,0.16,0.0,0.3,-4291.7890625
373,0.04,0.16,0.0,0.32,-4272.59423828125
374,0.04,0.16,0.0,0.34,-3754.03076171875
375,0.04,0.16,0.0,0.36,-4287.111328125
376,0.04,0.16,0.0,0.38,-4156.85791015625
377,0.04,0.16,0.0,0.4,-4573.2705078125
378,0.04,0.16,0.0,0.42,-4300.123046875
379,0.04,0.16,0.0,0.44,-4278.56689453125
380,0.04,0.16,0.0,0.46,-4523.09521484375
381,0.04,0.16,0.0,0.48,-4139.2099609375
382,0.04,0.16,0.0,0.5,-4086.07470703125
383,0.04,0.16,0.0,0.52,-4430.69091796875
384,0.04,0.16,0.0,0.54,-4217.56787109375
385,0.04,0.16,0.0,0.56,-4233.60205078125
386,0.04,0.16,0.0,0.58,-4388.35498046875
387,0.04,0.16,0.0,0.6,-4544.59765625
388,0.04,0.16,0.0,0.62,-4316.71533203125
389,0.04,0.16,0.0,0.64,-4325.0888671875
390,0.04,0.16,0.0,0.66,-4669.1142578125
391,0.04,0.16,0.0,0.68,-4436.92529296875
392,0.04,0.16,0.0,0.7,-4484.82861328125
393,0.04,0.16,0.0,0.72,-4616.408203125
394,0.04,0.16,0.0,0.74,-4646.27734375
395,0.04,0.16,0.0,0.76,-4748.638671875
396,0.04,0.16,0.0,0.78,-4709.9970703125
397,0.04,0.16,0.0,0.8,-4663.44970703125
398,0.04,0.16,0.0,0.82,-4354.873046875
399,0.04,0.16,0.0,0.84,-4206.03466796875
400,0.04,0.16,0.0,0.86,-4772.1884765625
401,0.04,0.16,0.0,0.88,-4679.12841796875
402,0.04,0.16,0.0,0.9,-4732.7451171875
403,0.04,0.16,0.0,0.92,-4590.716796875
404,0.04,0.16,0.0,0.94,-4900.2177734375
405,0.04,0.16,0.0,0.96,-4994.3017578125
406,0.04,0.16,0.0,0.98,-4928.99609375
407,0.04,0.16,0.0,1.0,-4943.76171875
408,0.04,0.18,0.0,0.0,-23269.46875
409,0.04,0.18,0.0,0.02,-3417.2373046875
410,0.04,0.18,0.0,0.04,-3078.705322265625
411,0.04,0.18,0.0,0.06,-3201.01806640625
412,0.04,0.18,0.0,0.08,-3278.584228515625
413,0.04,0.18,0.0,0.1,-3244.629150390625
414,0.04,0.18,0.0,0.12,-3085.265380859375
415,0.04,0.18,0.0,0.14,-3169.06591796875
416,0.04,0.18,0.0,0.16,-3294.858154296875
417,0.04,0.18,0.0,0.18,-3270.664306640625
418,0.04,0.18,0.0,0.2,-3142.3583984375
419,0.04,0.18,0.0,0.22,-3307.050048828125
420,0.04,0.18,0.0,0.24,-3415.81396484375
421,0.04,0.18,0.0,0.26,-3423.4287109375
422,0.04,0.18,0.0,0.28,-3407.4716796875
423,0.04,0.18,0.0,0.3,-3358.8017578125
424,0.04,0.18,0.0,0.32,-3437.931640625
425,0.04,0.18,0.0,0.34,-3418.092041015625
426,0.04,0.18,0.0,0.36,-3534.85888671875
427,0.04,0.18,0.0,0.38,-3424.914794921875
428,0.04,0.18,0.0,0.4,-3471.40625
429,0.04,0.18,0.0,0.42,-3756.375732421875
430,0.04,0.18,0.0,0.44,-3541.51220703125
431,0.04,0.18,0.0,0.46,-3678.043701171875
432,0.04,0.18,0.0,0.48,-3471.19091796875
433,0.04,0.18,0.0,0.5,-3593.3408203125
434,0.04,0.18,0.0,0.52,-3514.42578125
435,0.04,0.18,0.0,0.54,-3875.879150390625
436,0.04,0.18,0.0,0.56,-3624.14501953125
437,0.04,0.18,0.0,0.58,-3440.63330078125
438,0.04,0.18,0.0,0.6,-3394.322998046875
439,0.04,0.18,0.0,0.62,-3667.879150390625
440,0.04,0.18,0.0,0.64,-3716.47021484375
441,0.04,0.18,0.0,0.66,-3844.1435546875
442,0.04,0.18,0.0,0.68,-3841.52783203125
443,0.04,0.18,0.0,0.7,-3939.234375
444,0.04,0.18,0.0,0.72,-3668.800537109375
445,0.04,0.18,0.0,0.74,-3754.366455078125
446,0.04,0.18,0.0,0.76,-3836.908203125
447,0.04,0.18,0.0,0.78,-3961.0146484375
448,0.04,0.18,0.0,0.8,-4005.87255859375
449,0.04,0.18,0.0,0.82,-3936.262451171875
450,0.04,0.18,0.0,0.84,-3768.6806640625
451,0.04,0.18,0.0,0.86,-3976.74755859375
452,0.04,0.18,0.0,0.88,-4127.4130859375
453,0.04,0.18,0.0,0.9,-4221.85302734375
454,0.04,0.18,0.0,0.92,-4075.75341796875
455,0.04,0.18,0.0,0.94,-4203.16357421875
456,0.04,0.18,0.0,0.96,-3928.53125
457,0.04,0.18,0.0,0.98,-4244.3759765625
458,0.04,0.18,0.0,1.0,-3999.62158203125
459,0.04,0.2,0.0,0.0,-28381.87109375
460,0.04,0.2,0.0,0.02,-2752.421875
461,0.04,0.2,0.0,0.04,-2778.584716796875
462,0.04,0.2,0.0,0.06,-2882.01318359375
463,0.04,0.2,0.0,0.08,-2819.71533203125
464,0.04,0.2,0.0,0.1,-2882.3134765625
465,0.04,0.2,0.0,0.12,-2695.57763671875
466,0.04,0.2,0.0,0.14,-2937.332763671875
467,0.04,0.2,0.0,0.16,-2924.62744140625
468,0.04,0.2,0.0,0.18,-2715.7626953125
469,0.04,0.2,0.0,0.2,-2768.894287109375
470,0.04,0.2,0.0,0.22,-2942.523681640625
471,0.04,0.2,0.0,0.24,-2845.46630859375
472,0.04,0.2,0.0,0.26,-2962.490234375
473,0.04,0.2,0.0,0.28,-2992.1611328125
474,0.04,0.2,0.0,0.3,-2891.702880859375
475,0.04,0.2,0.0,0.32,-3056.948974609375
476,0.04,0.2,0.0,0.34,-3031.32470703125
477,0.04,0.2,0.0,0.36,-3059.08447265625
478,0.04,0.2,0.0,0.38,-2991.74609375
479,0.04,0.2,0.0,0.4,-2784.8427734375
480,0.04,0.2,0.0,0.42,-2938.921142578125
481,0.04,0.2,0.0,0.44,-3101.1953125
482,0.04,0.2,0.0,0.46,-3157.788330078125
483,0.04,0.2,0.0,0.48,-3090.54833984375
484,0.04,0.2,0.0,0.5,-3114.29296875
485,0.04,0.2,0.0,0.52,-3289.86328125
486,0.04,0.2,0.0,0.54,-3119.575439453125
487,0.04,0.2,0.0,0.56,-3134.03759765625
488,0.04,0.2,0.0,0.58,-3231.60498046875
489,0.04,0.2,0.0,0.6,-3369.932861328125
