mu,rho,ll
0.327325,0.076091,-1825.217041
0.325109,0.076682,-1826.312256
0.325395,0.07638,-1826.134277
0.326775,0.076016,-1825.446045
0.326959,0.076743,-1825.835449
0.32769,0.07769,-1825.622803
0.325677,0.078626,-1826.384766
0.323917,0.078955,-1827.680054
0.324762,0.078669,-1826.978516
0.324335,0.079739,-1826.861328
0.324492,0.080626,-1826.392334
0.324557,0.07849,-1826.208252
0.324557,0.07849,-1826.230957
0.32404,0.078348,-1826.480713
0.32404,0.078348,-1826.935791
0.326709,0.078338,-1826.164185
0.324973,0.078243,-1825.497192
0.327132,0.07769,-1826.388306
0.3276,0.078795,-1825.892334
0.325696,0.079987,-1827.765625
0.326666,0.080926,-1826.046387
0.329912,0.08254,-1825.937378
0.329912,0.08254,-1826.434692
0.329912,0.08254,-1825.662109
0.329912,0.08254,-1825.50061
0.329925,0.080677,-1825.551392
0.33039,0.079667,-1825.629639
0.32991,0.079137,-1825.783447
0.32991,0.079137,-1826.093262
0.32991,0.079137,-1825.786865
0.331473,0.078671,-1825.708984
0.331411,0.077667,-1825.559448
0.331411,0.077667,-1824.336914
0.330518,0.080089,-1825.191162
0.330423,0.080379,-1826.404663
0.330423,0.080379,-1825.793579
0.329076,0.080284,-1825.431519
0.330648,0.080612,-1825.462769
0.329045,0.080654,-1825.949463
0.328622,0.078307,-1825.025879
0.326071,0.078767,-1825.533325
0.32912,0.079978,-1826.549927
0.327079,0.080346,-1826.205811
0.328747,0.080748,-1825.872314
0.326058,0.081813,-1825.650024
0.328433,0.08031,-1826.607422
0.328431,0.083054,-1827.176514
0.329454,0.08327,-1826.722168
0.328158,0.082321,-1826.118164
0.328158,0.082321,-1826.572998
0.328158,0.082321,-1825.927856
0.331765,0.080578,-1825.383545
0.330855,0.07963,-1825.794434
0.329098,0.080705,-1825.587036
0.32764,0.080908,-1826.04126
0.328701,0.083968,-1826.855591
0.33025,0.084209,-1825.925537
0.33025,0.084209,-1825.938965
0.326449,0.086992,-1827.757202
0.327124,0.087999,-1827.949219
0.325226,0.087605,-1828.542725
0.325907,0.087989,-1827.574585
0.325582,0.089008,-1828.51062
0.326139,0.089174,-1828.294556
0.324237,0.086994,-1827.278076
0.326087,0.087699,-1827.445068
0.327496,0.088392,-1828.863525
0.325201,0.08801,-1828.231812
0.324125,0.087682,-1827.44043
0.325364,0.085906,-1827.692993
0.32574,0.086303,-1827.26355
0.325435,0.085308,-1827.508057
0.323931,0.085947,-1828.180176
0.320871,0.084173,-1827.923218
0.320871,0.084173,-1827.577759
0.322427,0.084993,-1828.748657
0.322947,0.085678,-1828.400879
0.323081,0.085247,-1828.929443
0.321963,0.086915,-1827.817261
0.321322,0.086478,-1828.520142
0.320262,0.085082,-1828.75293
0.320262,0.085082,-1828.137939
0.319183,0.085157,-1829.645264
0.318156,0.085504,-1830.420898
0.318214,0.084287,-1828.809326
0.318214,0.084287,-1828.021729
0.320403,0.084242,-1827.734863
0.320403,0.084242,-1828.104004
0.321731,0.083781,-1828.836304
0.323917,0.08414,-1827.18042
0.326243,0.085005,-1827.226685
0.326442,0.086651,-1826.995483
0.328106,0.08601,-1828.162354
0.328106,0.08601,-1827.080566
0.328026,0.085926,-1827.091431
0.325308,0.085454,-1828.207031
0.327187,0.084847,-1828.091797
0.327187,0.084847,-1826.80127
0.325737,0.085985,-1828.122559
0.329021,0.086506,-1827.114258
0.327601,0.084698,-1826.627197
0.328036,0.084054,-1826.705811
0.329587,0.083711,-1825.904663
0.329587,0.083711,-1826.339111
0.329587,0.083711,-1825.903564
0.329587,0.083711,-1825.616699
0.330689,0.084441,-1825.988647
0.330689,0.084441,-1825.927979
0.331137,0.084256,-1826.123291
0.32972,0.086028,-1826.738037
0.328966,0.083893,-1825.774536
0.331755,0.082057,-1825.891113
0.332052,0.079693,-1825.861328
0.329782,0.078849,-1825.612061
0.329782,0.078849,-1825.058594
0.32875,0.07904,-1824.325928
0.330053,0.076471,-1825.942383
0.331456,0.077289,-1824.771851
0.332271,0.078487,-1824.985596
0.328811,0.077389,-1825.137085
0.327049,0.076038,-1825.511963
0.32873,0.07675,-1826.791504
0.32873,0.07675,-1824.641479
0.329693,0.075873,-1825.444824
0.329693,0.075873,-1824.05542
0.329693,0.075873,-1825.952637
0.328585,0.074939,-1825.489014
0.327061,0.074916,-1825.408813
0.328253,0.074955,-1825.350586
0.327263,0.07368,-1826.215576
0.329031,0.07425,-1825.097168
0.328846,0.073211,-1825.36853
0.328933,0.072383,-1825.38855
0.328411,0.072107,-1824.84375
0.329004,0.071573,-1825.128174
0.329273,0.071117,-1824.733398
0.329273,0.071117,-1824.639893
0.329273,0.071117,-1824.861816
0.328375,0.072444,-1825.071777
0.328573,0.0704,-1825.41333
0.328573,0.0704,-1825.006714
0.326573,0.070446,-1825.319214
0.326573,0.070446,-1825.418213
0.324936,0.069249,-1824.885498
0.324936,0.069249,-1826.064453
0.324776,0.070986,-1826.464478
0.321545,0.069014,-1827.126465
0.322833,0.067591,-1826.935059
0.322833,0.067591,-1824.633057
0.321828,0.066728,-1826.345093
0.321156,0.066015,-1827.580444
0.321156,0.066015,-1827.485352
0.321886,0.065659,-1826.525391
0.321886,0.065659,-1827.077393
0.321366,0.066525,-1826.144653
0.322669,0.066549,-1826.548462
0.322387,0.068245,-1827.538818
0.322795,0.069193,-1825.911133
0.324263,0.069638,-1824.845459
0.32648,0.068183,-1826.064697
0.326318,0.067233,-1825.750854
0.326318,0.067233,-1825.195557
0.326318,0.067233,-1824.385864
0.326318,0.067233,-1825.340454
0.326744,0.06748,-1827.272949
0.326579,0.067746,-1825.105957
0.326574,0.06811,-1826.146484
0.325508,0.066154,-1825.832397
0.325571,0.066922,-1826.222046
0.324023,0.065284,-1825.797485
0.323121,0.06659,-1825.835571
0.323121,0.06659,-1826.205078
0.322742,0.065004,-1826.013184
0.322787,0.063715,-1826.346436
0.3243,0.066069,-1825.942871
0.325939,0.064028,-1824.936157
0.325495,0.063894,-1825.210815
0.325495,0.063894,-1824.979736
0.327501,0.065473,-1825.363525
0.33011,0.066236,-1825.174316
0.3287,0.065183,-1825.162354
0.330129,0.065802,-1825.068726
0.325032,0.065453,-1826.618896
0.325032,0.065453,-1825.303467
0.326355,0.063856,-1825.624878
0.326461,0.062801,-1825.696045
0.326461,0.062801,-1825.536133
0.327334,0.062428,-1827.4198
0.323153,0.062162,-1826.874268
0.321909,0.061651,-1826.155029
0.320764,0.060818,-1828.407593
0.32094,0.059657,-1827.327026
0.322198,0.058054,-1827.765503
0.326472,0.055654,-1827.735107
0.327131,0.056451,-1827.71936
0.327131,0.056451,-1826.750488
0.328812,0.055984,-1826.525269
0.328812,0.055984,-1828.180054
0.328767,0.056381,-1826.728271
0.329383,0.054833,-1827.270264
0.329383,0.054833,-1827.143433
0.327537,0.054412,-1827.378906
0.326931,0.055995,-1827.415771
0.326931,0.055995,-1827.204468
0.326529,0.055487,-1827.658447
0.325914,0.055813,-1826.826172
0.325914,0.055813,-1827.172974
0.325914,0.055813,-1826.825562
0.325914,0.055813,-1827.294067
0.325914,0.055813,-1826.492554
0.326016,0.053997,-1828.442871
0.326016,0.053997,-1827.281738
0.325109,0.054679,-1828.569092
0.325952,0.055571,-1827.324951
0.325952,0.055571,-1826.678955
0.326456,0.055658,-1828.180176
0.326456,0.055658,-1827.371826
0.326203,0.056604,-1827.343506
0.326203,0.056604,-1827.018433
0.326576,0.056729,-1826.628906
0.326576,0.056729,-1827.118652
0.326576,0.056729,-1827.05835
0.326031,0.056202,-1826.568359
0.32701,0.057064,-1827.847168
0.327929,0.056123,-1826.463257
0.329493,0.056597,-1826.020386
0.329493,0.056597,-1826.449951
0.332397,0.055869,-1826.241455
0.331867,0.056513,-1827.465454
0.333447,0.055515,-1826.744873
0.333029,0.05477,-1826.179565
0.332865,0.053224,-1827.1521
0.332739,0.054067,-1827.778442
0.332739,0.054067,-1827.196289
0.331757,0.054512,-1826.916626
0.332646,0.05371,-1826.718872
0.332646,0.05371,-1827.259033
0.334549,0.052881,-1827.265503
0.337217,0.052869,-1827.479736
0.337376,0.053482,-1827.75647
0.336775,0.052395,-1827.175171
0.335636,0.051525,-1827.119385
0.335968,0.053098,-1827.886475
0.335968,0.053098,-1827.351807
0.338354,0.053349,-1826.374512
0.339762,0.052861,-1827.080688
0.339042,0.054585,-1825.557495
0.33672,0.057149,-1826.425659
0.337162,0.057219,-1825.87439
0.337028,0.056803,-1825.884521
0.337049,0.057188,-1825.897461
0.337049,0.057188,-1825.666138
0.337049,0.057188,-1825.327881
0.336307,0.057398,-1825.673584
0.336307,0.057398,-1825.72583
0.336307,0.057398,-1826.016235
0.335589,0.057721,-1826.467041
0.336843,0.058998,-1824.441406
0.337843,0.058585,-1825.391602
0.337843,0.058585,-1825.788208
0.34081,0.057947,-1824.943237
0.340367,0.058366,-1826.233276
0.340367,0.058366,-1825.022095
0.342957,0.059171,-1825.319824
0.343107,0.057998,-1826.25354
0.342227,0.05818,-1825.382568
0.343694,0.057183,-1825.022827
0.344216,0.059213,-1825.083984
0.345903,0.057211,-1825.882935
0.342754,0.058948,-1824.998535
0.342754,0.058948,-1825.153076
0.342754,0.058948,-1824.700195
0.340821,0.060136,-1824.937988
0.339294,0.061413,-1825.0896
0.339294,0.061413,-1824.505005
0.339294,0.061413,-1825.047363
0.337271,0.062034,-1825.611328
0.340231,0.062287,-1825.0177
0.339375,0.062276,-1825.020264
0.337241,0.059687,-1825.055542
0.337241,0.059687,-1825.257812
0.336905,0.059378,-1825.819946
0.335766,0.060158,-1825.353516
0.335766,0.060158,-1824.214233
0.335687,0.060665,-1825.865967
0.335687,0.060665,-1824.579224
0.33642,0.060317,-1824.762207
0.33642,0.060317,-1824.851807
0.33642,0.060317,-1825.179565
0.333342,0.061507,-1825.537842
0.336044,0.061613,-1825.504395
0.335371,0.063336,-1824.631104
0.335148,0.062729,-1824.670654
0.335148,0.062729,-1824.228271
0.335148,0.062729,-1824.760376
0.338913,0.062502,-1824.277466
0.335636,0.061365,-1825.36377
0.335436,0.059367,-1825.243652
0.33476,0.059048,-1824.835449
0.332209,0.060655,-1825.49646
0.332209,0.060655,-1824.914917
0.334082,0.060787,-1825.300781
0.336491,0.061314,-1824.523682
0.337125,0.061948,-1824.921265
0.336632,0.061519,-1825.822388
0.33938,0.062122,-1823.569946
0.339476,0.064268,-1824.43689
0.339476,0.064268,-1824.329346
0.339476,0.064268,-1823.988525
0.339476,0.064268,-1824.24231
0.339476,0.064268,-1823.784668
0.338104,0.064279,-1824.411987
0.340929,0.063858,-1824.320801
0.339778,0.06312,-1824.309204
0.339841,0.063716,-1825.020508
0.338308,0.064122,-1824.985962
0.338308,0.064122,-1824.553345
0.339379,0.064843,-1824.269775
0.336604,0.06472,-1824.99585
0.336604,0.06472,-1824.179077
0.332579,0.063104,-1824.88208
0.332579,0.063104,-1825.452637
0.332579,0.063104,-1824.756592
0.334063,0.063921,-1824.741211
0.334063,0.063921,-1824.816528
0.337151,0.061821,-1825.219482
0.33476,0.060839,-1825.391113
0.333322,0.063451,-1824.755249
0.333661,0.061983,-1825.030396
0.335179,0.063842,-1824.884277
0.335827,0.062191,-1824.599609
0.33402,0.061341,-1825.591919
0.334988,0.062774,-1824.78772
0.332594,0.064269,-1824.501709
0.334987,0.064225,-1824.611328
0.333835,0.067057,-1824.656494
0.331324,0.066316,-1824.841309
0.332043,0.067206,-1825.894775
0.331183,0.067658,-1824.182739
0.331183,0.067658,-1824.522339
0.329897,0.067118,-1825.284668
0.329798,0.067731,-1824.731689
0.330943,0.067877,-1825.20752
0.331593,0.068103,-1825.168701
0.331593,0.068103,-1824.694946
0.335508,0.068205,-1824.051758
0.332709,0.066307,-1825.284058
0.331702,0.068043,-1824.251221
0.331488,0.068447,-1824.508057
0.33426,0.067561,-1824.438721
0.333647,0.066582,-1825.124023
0.334009,0.064676,-1825.222412
0.333106,0.065155,-1824.103638
0.334488,0.064879,-1824.75415
0.33286,0.06464,-1824.804077
0.331975,0.062845,-1825.401123
0.331975,0.062845,-1825.031738
0.331975,0.062845,-1824.830933
0.331975,0.062845,-1824.750244
0.333263,0.061587,-1825.8125
0.33473,0.062506,-1825.474854
0.334964,0.061136,-1824.985962
0.335814,0.061503,-1824.679932
0.334655,0.061677,-1824.765625
0.333376,0.064071,-1824.769287
0.334117,0.064317,-1824.191162
0.334117,0.064317,-1824.473511
0.334954,0.064966,-1824.655029
0.334406,0.066131,-1824.166382
0.333038,0.066369,-1824.44043
0.333038,0.066369,-1824.312012
0.334364,0.067992,-1824.671265
0.334912,0.067486,-1824.252075
0.334912,0.067486,-1824.467773
0.335931,0.067204,-1825.066406
0.336506,0.067539,-1824.277832
0.336798,0.066495,-1824.256592
0.333694,0.06703,-1824.356079
0.336386,0.065265,-1825.032837
0.336386,0.065265,-1824.559082
0.336687,0.062203,-1825.895264
0.336687,0.062203,-1824.4104
0.33627,0.063457,-1824.301147
0.33546,0.065032,-1825.515625
0.339449,0.065598,-1825.27771
0.339088,0.065864,-1823.93103
0.340029,0.064394,-1825.009033
0.340029,0.064394,-1824.489502
0.34118,0.064175,-1824.408813
0.340561,0.064846,-1823.89917
0.340403,0.064686,-1824.799072
0.338918,0.063959,-1825.469482
0.33871,0.063066,-1824.744141
0.33871,0.063066,-1824.76709
0.338024,0.062774,-1825.304688
0.338217,0.062379,-1825.579102
0.339924,0.061176,-1825.093384
0.341693,0.063121,-1823.942749
0.344184,0.062655,-1824.650391
0.341689,0.063381,-1824.22998
0.342864,0.063417,-1823.951782
0.344718,0.062121,-1824.596069
0.346809,0.062083,-1823.942627
0.34608,0.063212,-1824.483643
0.347787,0.062751,-1825.207153
0.348198,0.059822,-1825.045288
0.347716,0.060602,-1824.190918
0.347716,0.060602,-1824.099609
0.346851,0.05905,-1824.693237
0.348157,0.061272,-1824.319092
0.347037,0.061502,-1824.782959
0.346807,0.061817,-1824.418945
0.349974,0.064093,-1824.536133
0.347703,0.065346,-1824.266113
0.347703,0.065346,-1824.230713
0.348076,0.06517,-1824.131226
0.348076,0.06517,-1824.455078
0.346278,0.065213,-1824.583374
0.346278,0.065213,-1823.734131
0.344975,0.065376,-1824.031494
0.34368,0.066911,-1823.297852
0.342905,0.065367,-1824.773804
0.347171,0.067212,-1824.307617
0.347399,0.065797,-1824.346436
0.346342,0.065386,-1825.242554
0.345161,0.063254,-1824.83728
0.345239,0.064635,-1824.391235
0.346747,0.063895,-1824.793457
0.346822,0.064135,-1824.634033
0.345177,0.064591,-1823.801025
0.34558,0.065772,-1824.630859
0.346181,0.066583,-1824.253418
0.347102,0.068463,-1824.316895
0.347102,0.068404,-1824.539307
0.344973,0.068829,-1824.657959
0.347746,0.068591,-1824.831787
0.34889,0.06922,-1824.991943
0.348155,0.066854,-1824.550537
0.348498,0.067767,-1823.401123
0.34951,0.067989,-1823.518555
0.350187,0.068028,-1824.180786
0.350187,0.068028,-1824.744873
0.347854,0.068349,-1824.957642
0.348296,0.07113,-1824.645386
0.349744,0.07211,-1824.303711
0.34713,0.07402,-1825.070557
0.347313,0.074223,-1824.518799
0.349541,0.072816,-1824.313354
0.348637,0.073037,-1824.865356
0.351642,0.069825,-1824.183838
0.35343,0.068987,-1824.948364
0.352378,0.069797,-1824.888184
0.35487,0.069151,-1824.792603
0.353594,0.071665,-1824.345947
0.353594,0.071665,-1824.710449
0.351626,0.071473,-1824.249146
0.352294,0.071972,-1824.92041
0.351473,0.073005,-1825.204956
0.350725,0.073144,-1824.893677
0.349888,0.074178,-1824.741699
0.347818,0.076688,-1824.425537
0.346634,0.076223,-1824.884033
0.346012,0.077211,-1824.814941
0.347093,0.077854,-1824.95459
0.345398,0.077885,-1825.154541
0.344902,0.077637,-1824.967773
0.344405,0.077273,-1825.691895
0.345064,0.077283,-1823.754395
0.345064,0.077283,-1824.697388
0.343843,0.0751,-1824.366821
0.345361,0.07719,-1824.464478
0.346919,0.076086,-1824.700562
0.343555,0.076689,-1824.618164
0.343628,0.077766,-1825.57019
0.34349,0.079016,-1824.546387
0.345548,0.078361,-1824.916748
0.345548,0.078361,-1824.539673
0.344482,0.079601,-1824.877197
0.342222,0.081771,-1825.456787
0.342222,0.081771,-1825.014893
0.34281,0.080644,-1825.166992
0.343665,0.080799,-1824.78186
0.345879,0.078067,-1824.147949
0.345879,0.078067,-1824.240601
0.346613,0.078901,-1824.650391
0.346613,0.078901,-1824.857056
0.347386,0.078997,-1824.388672
0.346548,0.077447,-1824.915894
0.34483,0.075289,-1824.654907
0.346278,0.076499,-1824.460083
0.348524,0.077084,-1824.95752
0.34808,0.07756,-1824.279297
0.348852,0.080305,-1825.317139
0.348902,0.081347,-1825.223877
0.349896,0.082017,-1825.673462
0.348179,0.083891,-1825.552002
0.347979,0.081858,-1825.635132
0.348202,0.080043,-1824.896729
0.348202,0.080043,-1824.587769
0.349905,0.079627,-1825.439453
0.349905,0.079627,-1824.399414
0.350732,0.078525,-1825.422607
0.350732,0.078525,-1825.029297
0.350209,0.079581,-1824.980713
0.350209,0.079581,-1824.958496
0.348272,0.080083,-1825.545532
0.34639,0.079748,-1825.519409
0.34639,0.079748,-1824.537842
0.34533,0.081088,-1824.864258
0.34533,0.081088,-1825.043701
0.346845,0.081945,-1825.119019
0.345407,0.083237,-1824.939941
0.345407,0.083237,-1825.412231
0.343514,0.082871,-1824.78772
0.343591,0.080654,-1824.677856
0.344765,0.080156,-1825.396729
0.344765,0.080156,-1825.106201
0.34302,0.079851,-1825.126831
0.342969,0.077734,-1824.269165
0.343085,0.079368,-1825.406982
0.342982,0.077735,-1824.26355
0.342795,0.078285,-1824.771118
0.340911,0.079788,-1824.479858
0.343388,0.078012,-1824.382568
0.34173,0.078521,-1824.593506
0.340625,0.077002,-1825.160889
0.338,0.077431,-1825.076904
0.334282,0.075566,-1824.845947
0.334577,0.074916,-1825.429688
0.335685,0.075326,-1824.612061
0.336248,0.073802,-1824.443115
0.336903,0.074201,-1824.539062
0.337233,0.074315,-1822.820068
0.337497,0.074594,-1824.837769
0.338767,0.072978,-1824.799194
0.339421,0.072868,-1824.098633
0.340483,0.073761,-1823.779419
0.340378,0.074545,-1824.637451
0.338122,0.073593,-1825.085693
0.339862,0.075419,-1824.007935
0.339566,0.075763,-1825.314697
0.339229,0.074106,-1824.924805
0.339245,0.072255,-1824.084717
0.339245,0.072255,-1824.05957
0.342594,0.073601,-1824.376953
0.343298,0.073001,-1824.183228
0.343468,0.071142,-1824.301392
0.341838,0.069975,-1823.99585
0.339172,0.069255,-1824.150391
0.339172,0.069255,-1824.143555
0.339995,0.067838,-1824.00769
0.339076,0.066098,-1824.61377
0.338736,0.067515,-1824.259521
0.339961,0.06795,-1824.35498
0.339961,0.06795,-1823.92395
0.339847,0.068884,-1824.741699
0.340568,0.068953,-1823.948364
0.340203,0.068993,-1823.846191
0.341252,0.068599,-1824.188477
0.343487,0.069436,-1823.820923
0.343627,0.070155,-1823.627197
0.341991,0.07114,-1824.728394
0.340927,0.072894,-1824.041382
0.344839,0.071384,-1824.147461
0.343503,0.071973,-1824.062012
0.343952,0.070054,-1825.321655
0.34271,0.069246,-1823.473877
0.345774,0.070461,-1824.341309
0.34599,0.068639,-1824.316895
0.345207,0.068816,-1824.411621
0.345207,0.068816,-1824.118408
0.345002,0.068125,-1823.787354
0.347958,0.066536,-1824.204956
0.348466,0.066492,-1823.724854
0.344842,0.068719,-1824.272705
0.34395,0.070001,-1824.526855
0.344455,0.07043,-1824.494873
0.345308,0.06992,-1824.473389
0.346768,0.070413,-1824.404663
0.348448,0.070256,-1824.633057
0.349992,0.072446,-1824.147583
0.349992,0.072446,-1824.356445
0.349251,0.071869,-1824.083618
0.349901,0.071243,-1824.511719
0.34965,0.072033,-1824.453613
0.351878,0.072699,-1825.407104
0.350886,0.072991,-1824.54834
0.350228,0.073524,-1824.465454
0.349341,0.073927,-1824.950684
0.351754,0.074298,-1824.040039
0.349018,0.073336,-1824.450195
0.350402,0.07481,-1824.643677
0.350402,0.07481,-1824.692505
0.350402,0.07481,-1825.060791
0.350402,0.07481,-1824.277954
0.351979,0.075901,-1824.641357
0.350415,0.075157,-1824.580811
0.352171,0.074507,-1824.585449
0.352171,0.074507,-1824.490234
0.354417,0.072744,-1825.01123
0.355983,0.073498,-1825.783325
0.356649,0.0752,-1825.460449
0.356649,0.0752,-1825.40564
0.356649,0.0752,-1824.849609
0.357401,0.07381,-1825.114746
0.358673,0.073998,-1825.126465
0.358925,0.073133,-1825.094116
0.358587,0.071238,-1825.302979
0.358587,0.071238,-1825.199463
0.359343,0.072394,-1825.529419
0.359163,0.069654,-1825.279785
0.359163,0.069654,-1824.851562
0.360206,0.067761,-1825.211914
0.360206,0.067761,-1825.283203
0.360109,0.066882,-1824.86499
0.360109,0.066882,-1824.840454
0.361172,0.067136,-1825.639648
0.360765,0.067006,-1825.191528
0.359466,0.066137,-1824.87207
0.358921,0.065812,-1825.112061
0.357421,0.065623,-1824.746094
0.357421,0.065623,-1825.351318
0.357378,0.066388,-1824.779053
0.359038,0.067065,-1824.856323
0.360407,0.067788,-1825.113647
0.359945,0.067181,-1825.00415
0.360545,0.068561,-1825.645508
0.359557,0.067778,-1825.013794
0.359227,0.067534,-1825.080811
0.356851,0.065714,-1825.181152
0.356222,0.06465,-1825.268555
0.354903,0.064635,-1825.32251
0.354903,0.064635,-1825.091309
0.354903,0.064635,-1824.791748
0.355457,0.063499,-1824.537598
0.356242,0.064311,-1825.221313
0.356242,0.064311,-1825.015137
0.354842,0.062642,-1825.461182
0.353709,0.062173,-1825.164673
0.35404,0.06011,-1825.703491
0.352071,0.058869,-1825.65979
0.353357,0.059308,-1825.515381
0.355878,0.060557,-1825.7771
0.355878,0.060557,-1825.466187
0.35371,0.061992,-1826.692749
0.35371,0.061992,-1825.44458
0.352037,0.062669,-1824.52478
0.353864,0.063694,-1825.287354
0.353125,0.0641,-1825.730591
0.353166,0.062433,-1825.430176
0.350926,0.063949,-1824.886353
0.349952,0.063232,-1825.149536
0.349132,0.065142,-1824.206543
0.349132,0.065142,-1823.404907
0.351304,0.064674,-1824.808105
0.351445,0.066359,-1824.358032
0.353421,0.066601,-1824.181152
0.353252,0.066701,-1824.333008
0.352896,0.065214,-1824.660156
0.352896,0.065214,-1824.615723
0.347941,0.065244,-1824.637939
0.348688,0.064403,-1825.884033
0.348688,0.064403,-1824.77417
0.348688,0.064403,-1824.201538
0.346959,0.063373,-1824.682251
0.346959,0.063373,-1823.902832
0.3462,0.062481,-1824.412598
0.346059,0.062479,-1824.492676
0.346059,0.062479,-1824.712891
0.345321,0.064258,-1824.986328
0.346126,0.065058,-1824.015015
0.345473,0.064194,-1824.375366
0.34482,0.06379,-1824.234619
0.34482,0.06379,-1824.811523
0.346056,0.06462,-1824.287354
0.343188,0.066575,-1824.651855
0.338547,0.064497,-1823.567017
0.335922,0.063643,-1824.81604
0.333482,0.061714,-1825.48999
0.336226,0.063593,-1824.664673
0.335046,0.061884,-1825.416992
0.335046,0.061884,-1823.710449
0.336478,0.061434,-1825.167725
0.337883,0.061554,-1824.636719
0.336194,0.063422,-1824.285889
0.336221,0.064668,-1824.815063
0.33582,0.066912,-1824.299805
0.33526,0.066695,-1824.36145
0.337305,0.065742,-1824.475342
0.339476,0.065861,-1824.959961
0.341607,0.063805,-1824.704102
0.341228,0.064143,-1824.702148
0.341228,0.064143,-1823.940918
0.340714,0.062153,-1824.34729
0.3398,0.063203,-1824.358398
0.3398,0.063203,-1824.556885
0.339593,0.062956,-1823.798096
0.343617,0.061321,-1825.182251
0.340944,0.060769,-1825.061768
0.344397,0.063129,-1825.446777
0.345266,0.064016,-1824.991943
0.344713,0.06249,-1824.845947
0.343958,0.062222,-1824.385986
0.341215,0.06272,-1824.791138
0.341023,0.062046,-1824.342163
0.340886,0.061286,-1825.649292
0.343266,0.062416,-1824.27002
0.34371,0.062035,-1824.299438
0.34371,0.062035,-1823.984253
0.342588,0.059778,-1824.809082
0.341785,0.059667,-1825.093994
0.340096,0.058929,-1825.272583
0.340096,0.058929,-1824.773682
0.34056,0.060666,-1824.965576
0.34086,0.060739,-1824.740479
0.340105,0.061653,-1824.973999
0.339951,0.061152,-1824.497925
0.339935,0.061747,-1825.629639
0.339935,0.061747,-1825.022583
0.340403,0.061731,-1824.689209
0.339363,0.061187,-1825.043823
0.338733,0.06157,-1824.585693
0.338756,0.061557,-1825.312256
0.339154,0.062112,-1825.606323
0.34127,0.061938,-1823.892578
0.341162,0.063103,-1824.866333
0.340468,0.063898,-1824.8927
0.340487,0.064467,-1824.030518
0.340674,0.06566,-1823.825806
0.339618,0.065201,-1824.421753
0.341709,0.06596,-1823.849731
0.34229,0.066141,-1824.674072
0.34229,0.066141,-1823.862549
0.34229,0.066141,-1824.106201
0.34009,0.064276,-1825.133545
0.340699,0.063696,-1824.837036
0.343079,0.061021,-1825.022583
0.343341,0.061756,-1824.630737
0.346106,0.062007,-1825.20459
0.344808,0.061756,-1825.252441
0.344808,0.061756,-1824.54541
0.344808,0.061756,-1824.592285
0.346008,0.062057,-1825.401855
0.346741,0.061238,-1824.918457
0.347076,0.060259,-1824.813477
0.349421,0.058769,-1825.743896
0.348698,0.057645,-1826.202637
0.347629,0.057015,-1825.879639
0.344214,0.056946,-1825.700806
0.345688,0.055787,-1826.083252
0.345688,0.055787,-1826.345947
0.348012,0.056217,-1825.158203
0.344838,0.05692,-1826.083374
0.345667,0.057628,-1825.088989
0.34327,0.057731,-1825.62915
0.34327,0.057731,-1825.358398
0.343849,0.057211,-1824.732544
0.343849,0.057211,-1825.315186
0.342952,0.05817,-1825.17627
0.343665,0.058503,-1825.277588
0.346052,0.059795,-1825.187622
0.346589,0.059169,-1824.894043
0.344622,0.058497,-1825.512573
0.342696,0.060531,-1824.458252
0.342646,0.059737,-1825.678223
0.342646,0.059737,-1824.506714
0.342049,0.059724,-1824.992432
0.342262,0.060751,-1825.114258
0.3442,0.059612,-1824.238403
0.341947,0.060333,-1825.30188
0.341947,0.060333,-1824.694946
0.341947,0.060333,-1824.515869
0.338592,0.060882,-1825.052124
0.338804,0.060177,-1824.893433
0.338771,0.061886,-1824.811279
0.338771,0.061886,-1824.223877
0.336399,0.0619,-1824.839111
0.33683,0.062965,-1825.327881
0.33683,0.062965,-1825.193115
0.337859,0.062634,-1825.790039
0.33798,0.063636,-1824.906616
0.336707,0.065177,-1824.421265
0.337267,0.064669,-1824.725098
0.337267,0.064669,-1823.924683
0.337267,0.064669,-1824.336792
0.337267,0.064669,-1824.426025
0.339095,0.065722,-1824.438477
0.339095,0.065722,-1824.000732
0.339119,0.065262,-1823.911499
0.340082,0.064469,-1824.755493
0.340082,0.064469,-1824.43457
0.341384,0.065676,-1824.817749
0.341136,0.063949,-1824.816406
0.341136,0.063949,-1824.310913
0.342997,0.064483,-1824.642944
0.340926,0.063484,-1824.407471
0.340467,0.065485,-1824.762451
0.340478,0.064248,-1824.008057
0.341284,0.061511,-1825.475586
0.342259,0.0605,-1825.061768
0.34378,0.062961,-1825.179565
0.345478,0.061808,-1825.207397
0.345629,0.060492,-1825.686157
0.345629,0.060492,-1824.946045
0.342541,0.061937,-1824.46875
0.346573,0.063012,-1824.671509
0.345095,0.061993,-1825.149536
0.345973,0.062395,-1824.946777
0.343799,0.064058,-1824.534424
0.344609,0.063879,-1825.097656
0.345892,0.062885,-1824.872437
0.344887,0.062416,-1825.158691
0.343567,0.062305,-1824.42334
0.343567,0.062305,-1824.857666
0.341701,0.062699,-1824.7854
0.341489,0.064161,-1823.700928
0.340096,0.062583,-1824.558594
0.338133,0.062861,-1824.863525
0.339703,0.063322,-1825.029907
0.340853,0.064306,-1825.07251
0.343568,0.063139,-1824.860107
0.344078,0.064783,-1824.4646
0.344147,0.063328,-1825.127686
