mu,rho,ll
0.269668,0.072904,-1405.324341
0.267662,0.072817,-1404.936035
0.276135,0.071677,-1405.396729
0.275009,0.076376,-1404.358765
0.275484,0.078408,-1405.294312
0.280366,0.075044,-1404.819702
0.282943,0.07964,-1405.465576
0.277855,0.080902,-1406.145996
0.282438,0.078274,-1405.46228
0.282438,0.078274,-1404.874756
0.284085,0.083242,-1405.919067
0.284227,0.082752,-1406.908325
0.28103,0.08057,-1406.776611
0.28103,0.08057,-1405.620239
0.281655,0.078375,-1405.826904
0.291321,0.07883,-1406.006836
0.291321,0.07883,-1407.507202
0.285394,0.080739,-1406.826416
0.287937,0.074331,-1406.591675
0.287937,0.074331,-1405.949951
0.287937,0.074331,-1405.775146
0.285915,0.069696,-1406.179443
0.287792,0.070765,-1406.194336
0.287792,0.070765,-1405.353882
0.287792,0.070765,-1406.575195
0.287792,0.070765,-1406.452271
0.289104,0.070752,-1406.692871
0.296945,0.069154,-1407.977417
0.2987,0.071539,-1407.912231
0.292808,0.068352,-1407.010498
0.29739,0.067233,-1407.600342
0.297246,0.069476,-1407.929688
0.292468,0.073075,-1407.022705
0.290179,0.073626,-1407.537231
0.292536,0.075775,-1406.769287
0.292536,0.075775,-1406.113037
0.294879,0.076724,-1408.352173
0.289208,0.078143,-1407.393555
0.285199,0.074245,-1406.671021
0.278709,0.073541,-1404.740479
0.281272,0.072694,-1405.622559
0.281272,0.072694,-1404.876465
0.278054,0.077995,-1405.720459
0.276789,0.07874,-1405.015625
0.271976,0.079249,-1405.33667
0.273644,0.085604,-1406.547363
0.271557,0.08443,-1406.387939
0.275096,0.083588,-1405.864502
0.275096,0.083588,-1405.959473
0.266247,0.090048,-1408.019531
0.263976,0.083928,-1406.584717
0.265373,0.082932,-1406.453125
0.273336,0.084146,-1406.103516
0.270475,0.082845,-1406.114624
0.272721,0.082785,-1406.208984
0.276003,0.084712,-1406.318237
0.276715,0.077848,-1405.096191
0.273837,0.074012,-1404.888062
0.275293,0.071428,-1405.00415
0.276561,0.072824,-1404.601685
0.276561,0.072824,-1404.663086
0.276561,0.072824,-1405.078369
0.279809,0.070415,-1404.668823
0.279809,0.070415,-1403.924072
0.278466,0.069923,-1405.343384
0.278466,0.069923,-1404.734619
0.274025,0.065849,-1404.825684
0.283407,0.06685,-1405.822021
0.282594,0.064886,-1407.246338
0.282074,0.065275,-1405.178833
0.279763,0.067263,-1404.65625
0.281743,0.067179,-1405.604248
0.27938,0.069437,-1405.147461
0.279202,0.06765,-1404.987671
0.279202,0.06765,-1405.286011
0.279202,0.06765,-1405.406738
0.282378,0.066981,-1405.459106
0.283017,0.065369,-1405.898926
0.283017,0.065369,-1405.663574
0.278336,0.067036,-1404.993896
0.281444,0.064574,-1405.641479
0.279699,0.065133,-1406.010132
0.28275,0.069674,-1406.065308
0.286412,0.071599,-1405.487305
0.289218,0.068065,-1405.115723
0.290439,0.071767,-1406.09314
0.296451,0.070859,-1408.372314
0.296451,0.070859,-1407.199829
0.295004,0.068021,-1407.852783
0.294042,0.067202,-1407.27063
0.290904,0.068284,-1407.603271
0.290904,0.068284,-1406.770386
0.291508,0.069732,-1406.261963
0.286526,0.068017,-1405.828491
0.284603,0.071362,-1405.662354
0.284603,0.071362,-1405.286621
0.277251,0.070037,-1405.376587
0.277251,0.070037,-1405.022949
0.277251,0.070037,-1404.646851
0.278626,0.066272,-1405.542358
0.278626,0.066272,-1404.363525
0.276464,0.06678,-1404.593384
0.276464,0.06678,-1405.159424
0.275512,0.063583,-1405.789551
0.275512,0.063583,-1405.104248
0.279029,0.061142,-1405.306641
0.279029,0.061142,-1405.225098
0.279029,0.061142,-1406.133545
0.279405,0.058483,-1406.838501
0.279522,0.057405,-1406.813477
0.277237,0.055263,-1407.071045
0.279041,0.054098,-1407.956055
0.279871,0.050543,-1409.186279
0.279871,0.050543,-1409.158447
0.278267,0.051936,-1408.243164
0.278267,0.051936,-1408.411011
0.278267,0.051936,-1408.090576
0.272636,0.052951,-1407.140381
0.272636,0.052951,-1408.253418
0.272636,0.052951,-1408.91394
0.269543,0.0543,-1407.349121
0.269543,0.0543,-1406.772949
0.272689,0.05233,-1408.446533
0.271716,0.052372,-1408.431396
0.276346,0.055411,-1406.694824
0.278323,0.058791,-1405.526611
0.278323,0.058791,-1406.774414
0.268262,0.060301,-1405.710205
0.268262,0.060301,-1407.084229
0.26931,0.061391,-1404.650635
0.271772,0.062489,-1405.052979
0.269662,0.060289,-1406.088135
0.269662,0.060289,-1405.734131
0.26846,0.054639,-1408.022949
0.267018,0.053083,-1408.465454
0.269258,0.050952,-1408.940186
0.269258,0.050952,-1409.446899
0.269258,0.050952,-1409.474243
0.264726,0.051219,-1409.149902
0.264726,0.051219,-1409.154053
0.268743,0.050021,-1410.101929
0.26793,0.046483,-1411.108154
0.267488,0.048612,-1409.946411
0.267846,0.050701,-1409.299316
0.266614,0.048024,-1411.675903
0.268339,0.050204,-1409.350586
0.270379,0.050572,-1408.903687
0.269229,0.050507,-1409.284424
0.269229,0.050507,-1409.168457
0.270786,0.055235,-1407.520752
0.274045,0.054286,-1407.344482
0.275203,0.057925,-1406.280396
0.279495,0.056062,-1407.230957
0.278171,0.056579,-1407.559326
0.276644,0.057233,-1406.24585
0.276644,0.057233,-1406.770996
0.274519,0.056006,-1407.267334
0.274519,0.056006,-1406.889893
0.274519,0.056006,-1406.773193
0.276899,0.052571,-1408.464844
0.27547,0.05148,-1407.968994
0.271325,0.051377,-1408.663818
0.271325,0.051377,-1408.973389
0.271325,0.051377,-1408.309814
0.26652,0.051929,-1409.631836
0.267945,0.053325,-1407.636963
0.265481,0.053584,-1408.858398
0.265228,0.055362,-1407.064209
0.265228,0.055362,-1407.158447
0.259313,0.055966,-1408.420776
0.259313,0.055966,-1407.852417
0.265578,0.060244,-1406.317383
0.261484,0.058234,-1407.868408
0.26122,0.061371,-1406.267944
0.256647,0.06467,-1407.443604
0.256647,0.06467,-1405.549072
0.259468,0.064269,-1406.533203
0.259481,0.061796,-1406.012451
0.260241,0.063712,-1406.153076
0.259952,0.064635,-1406.183472
0.257887,0.062754,-1406.531982
0.258189,0.066167,-1406.081909
0.266529,0.06438,-1405.822998
0.26119,0.062711,-1406.537964
0.262023,0.058792,-1406.213867
0.264719,0.058975,-1407.604248
0.267654,0.05798,-1406.963379
0.270662,0.058088,-1406.362549
0.268119,0.056896,-1406.796875
0.268119,0.056896,-1406.868164
0.267455,0.05818,-1406.489868
0.267455,0.05818,-1405.88501
0.267455,0.05818,-1405.606201
0.270081,0.060632,-1406.66333
0.278421,0.058441,-1405.978271
0.278421,0.058441,-1406.691406
0.279763,0.05675,-1407.250244
0.279763,0.05675,-1407.007935
0.279763,0.05675,-1406.814453
0.280118,0.065091,-1406.175293
0.281485,0.070315,-1406.626831
0.281485,0.070315,-1404.822876
0.281485,0.070315,-1405.79126
0.282283,0.073629,-1404.815186
0.282283,0.073629,-1404.723633
0.276284,0.075401,-1404.953613
0.269209,0.074679,-1403.956421
0.268798,0.07472,-1405.070312
0.268467,0.074763,-1404.197754
0.268467,0.074763,-1403.301025
0.275874,0.074199,-1405.799194
0.275874,0.074199,-1404.418701
0.277714,0.072518,-1404.577271
0.27293,0.077974,-1404.848755
0.272282,0.078637,-1404.828491
0.268029,0.079199,-1405.485596
0.264119,0.078133,-1405.510254
0.264119,0.078133,-1405.802246
0.264753,0.077708,-1405.778198
0.264753,0.077708,-1405.528564
0.262054,0.077389,-1405.826904
0.26826,0.077968,-1404.985596
0.267834,0.072316,-1405.120972
0.271177,0.074048,-1404.682373
0.275052,0.075727,-1404.732178
0.27557,0.071922,-1405.668579
0.27498,0.073363,-1405.958984
0.27498,0.073363,-1404.216187
0.27498,0.073363,-1405.034668
0.271805,0.071262,-1405.403809
0.275131,0.067061,-1404.747803
0.267645,0.063499,-1405.646362
0.264225,0.065866,-1406.202881
0.263958,0.064715,-1405.867065
0.267604,0.070928,-1405.596436
0.267604,0.070928,-1404.819946
0.261833,0.06598,-1405.239258
0.259393,0.063832,-1406.647217
0.261525,0.068764,-1405.700928
0.258577,0.066839,-1406.171753
0.261853,0.068252,-1406.282715
0.261853,0.068252,-1405.842529
0.261853,0.068252,-1405.805298
0.26017,0.067225,-1404.999023
0.261239,0.066745,-1406.049561
0.264263,0.070188,-1405.835938
0.264263,0.070188,-1405.076172
0.260265,0.071479,-1405.294189
0.260265,0.071479,-1405.121216
0.264173,0.069294,-1405.411865
0.266755,0.071761,-1404.750488
0.266755,0.071761,-1405.967041
0.272201,0.073635,-1405.148804
0.272728,0.070811,-1404.622803
0.271401,0.067369,-1403.762939
0.273515,0.066075,-1405.552246
0.27797,0.059287,-1406.557861
0.275208,0.059119,-1405.946533
0.275208,0.059119,-1405.945312
0.278726,0.060096,-1406.654053
0.278726,0.060096,-1405.633789
0.280813,0.061392,-1406.236572
0.280813,0.061392,-1405.680908
0.284536,0.064074,-1406.060791
0.284536,0.064074,-1404.523193
0.282424,0.059238,-1405.918457
0.283647,0.060881,-1405.757324
0.283647,0.060881,-1406.228027
0.286441,0.061249,-1406.482544
0.280545,0.058616,-1405.732422
0.279281,0.058662,-1406.660034
0.279281,0.058662,-1405.828979
0.271918,0.053671,-1408.212646
0.268374,0.057318,-1407.275513
0.271708,0.060643,-1406.161865
0.271708,0.060643,-1405.751709
0.271708,0.060643,-1405.986572
0.270676,0.067443,-1405.07312
0.268655,0.069888,-1404.469604
0.268655,0.069888,-1404.657593
0.268655,0.069888,-1404.714355
0.268655,0.069888,-1403.971069
0.267783,0.070672,-1405.289062
0.26341,0.06959,-1405.640137
0.26341,0.06959,-1405.030762
0.26341,0.06959,-1404.874634
0.267689,0.06941,-1405.256348
0.267689,0.06941,-1404.45105
0.267689,0.06941,-1405.467041
0.267262,0.068383,-1405.000977
0.268867,0.064048,-1405.358154
0.273695,0.06496,-1404.728516
0.27486,0.070357,-1405.314453
0.268431,0.067683,-1404.712402
0.264838,0.065923,-1405.015381
0.264299,0.06583,-1404.810059
0.26773,0.063591,-1405.675049
0.270184,0.065124,-1405.946045
0.270184,0.065124,-1404.307861
0.275247,0.066053,-1404.732666
0.275247,0.066053,-1404.497803
0.27652,0.063668,-1405.418945
0.27331,0.061172,-1405.740479
0.27331,0.061172,-1405.488403
0.277661,0.059539,-1405.387695
0.284729,0.065418,-1406.700684
0.285036,0.060469,-1406.384155
0.279565,0.067006,-1405.186523
0.279565,0.067006,-1405.327393
0.278554,0.070158,-1405.16333
0.282577,0.066089,-1405.085571
0.285729,0.065887,-1405.922485
0.285729,0.065887,-1405.793457
0.285729,0.065887,-1405.687744
0.28793,0.072443,-1405.985229
0.286041,0.076985,-1406.494873
0.289109,0.077181,-1406.374268
0.290832,0.076235,-1405.928223
0.290832,0.076235,-1406.656006
0.290832,0.076235,-1405.817139
0.289848,0.074977,-1406.184204
0.282621,0.075081,-1405.666748
0.275881,0.077452,-1405.973755
0.274533,0.078658,-1406.203613
0.274533,0.078658,-1405.188965
0.272301,0.080748,-1406.000977
0.276276,0.088695,-1407.417725
0.276276,0.088695,-1407.746826
0.277856,0.084827,-1406.723145
0.28138,0.084641,-1406.761353
0.280843,0.083703,-1406.825928
0.273639,0.081645,-1405.747559
0.274935,0.083735,-1405.767456
0.274935,0.083735,-1406.744263
0.274991,0.084932,-1407.376709
0.271615,0.085247,-1406.270264
0.272205,0.085925,-1407.084473
0.276361,0.08632,-1406.357422
0.276361,0.08632,-1406.600952
0.276361,0.08632,-1408.056396
0.276361,0.08632,-1406.451782
0.274604,0.086888,-1406.904297
0.275415,0.086897,-1406.272461
0.274171,0.087759,-1406.873047
0.272046,0.088172,-1407.567017
0.276123,0.088901,-1407.749512
0.276123,0.088901,-1408.122559
0.276123,0.088901,-1407.24353
0.281897,0.090387,-1408.518555
0.284401,0.090466,-1408.985107
0.281734,0.088581,-1406.795898
0.280772,0.087151,-1407.158936
0.278305,0.081799,-1405.415161
0.281501,0.07976,-1405.457031
0.273168,0.085075,-1405.607178
0.273168,0.085075,-1406.281006
0.273168,0.085075,-1406.28479
0.272301,0.084069,-1406.675781
0.270395,0.084984,-1406.695068
0.267193,0.083483,-1406.571533
0.267193,0.083483,-1406.514893
0.267983,0.078926,-1405.915527
0.26728,0.076192,-1405.385254
0.26728,0.076192,-1405.251953
0.270161,0.076214,-1405.761353
0.266459,0.082177,-1405.875244
0.267173,0.077939,-1405.205078
0.267173,0.077939,-1404.91333
0.270929,0.072405,-1404.469482
0.26785,0.073894,-1404.855469
0.271198,0.073803,-1405.142578
0.271143,0.073594,-1405.064941
0.274401,0.069754,-1404.726929
0.276198,0.070662,-1405.004883
0.276198,0.070662,-1404.662231
0.276507,0.070085,-1405.515869
0.277701,0.07518,-1405.24646
0.271962,0.074029,-1405.38208
0.274723,0.071756,-1405.632202
0.278349,0.071757,-1404.463623
0.279355,0.072613,-1406.2854
0.279355,0.072613,-1404.994873
0.278527,0.076187,-1405.239746
0.275872,0.071149,-1405.561523
0.270824,0.070374,-1404.655029
0.270824,0.070374,-1404.218994
0.272586,0.074033,-1404.912842
0.273339,0.069959,-1405.438965
0.273162,0.073519,-1405.190796
0.273162,0.073519,-1404.746704
0.272984,0.073652,-1404.290283
0.273914,0.074623,-1404.93335
0.273914,0.074623,-1404.228516
0.273914,0.074623,-1404.85376
0.273914,0.074623,-1405.057129
0.277598,0.079337,-1405.897827
0.278651,0.077326,-1404.327637
0.269415,0.080374,-1406.120117
0.271231,0.083405,-1405.650024
0.269311,0.084713,-1406.554199
0.267317,0.082513,-1405.702393
0.26459,0.081745,-1406.702881
0.265625,0.078525,-1405.326782
0.267339,0.080804,-1405.820557
0.270654,0.076316,-1404.674805
0.266636,0.072864,-1404.315063
0.271459,0.074267,-1405.843994
0.270226,0.078131,-1404.852539
0.270226,0.078131,-1405.127686
0.267003,0.081059,-1406.262695
0.267208,0.083303,-1405.648438
0.263868,0.082162,-1406.818726
0.266495,0.081138,-1405.87793
0.267449,0.079557,-1405.516968
0.269186,0.079406,-1404.598633
0.271905,0.075336,-1404.533691
0.274877,0.075407,-1405.337891
0.276868,0.073113,-1405.122192
0.276868,0.073113,-1404.463867
0.279432,0.072106,-1405.245972
0.275589,0.071403,-1404.322998
0.27749,0.067125,-1404.940063
0.27749,0.067125,-1404.013306
0.271452,0.070851,-1405.33252
0.271452,0.070851,-1404.513672
0.268462,0.072469,-1405.098877
0.268462,0.072469,-1404.24585
0.266576,0.071828,-1404.735718
0.265338,0.071495,-1405.223999
0.27113,0.070431,-1405.352295
0.271519,0.070062,-1404.486084
0.271519,0.070062,-1404.461914
0.268436,0.066002,-1405.341309
0.26274,0.066078,-1405.544189
0.26274,0.066078,-1405.470215
0.262411,0.064254,-1405.484375
0.262411,0.064254,-1406.392334
0.258336,0.067061,-1405.783447
0.263483,0.069311,-1405.786865
0.271729,0.074002,-1405.110474
0.265143,0.069507,-1405.647461
0.265143,0.069507,-1405.016113
0.265143,0.069507,-1405.573853
0.265143,0.069507,-1405.086792
0.266844,0.071729,-1404.547729
0.267516,0.070968,-1404.851318
0.267516,0.070968,-1403.755615
0.267516,0.070968,-1405.101807
0.261769,0.071144,-1405.957031
0.26714,0.069813,-1405.376099
0.268882,0.069604,-1405.256226
0.269494,0.072818,-1405.084106
0.271918,0.074718,-1405.305664
0.270266,0.074939,-1404.516846
0.268528,0.068727,-1405.227661
0.268851,0.069895,-1405.799561
0.268739,0.073753,-1404.433838
0.268674,0.069054,-1404.910645
0.264212,0.06865,-1405.042725
0.264212,0.06865,-1404.970703
0.264212,0.06865,-1405.02124
0.267874,0.070348,-1404.856201
0.268732,0.074666,-1404.691284
0.27481,0.075052,-1405.11853
0.27481,0.075052,-1405.236084
0.27481,0.075052,-1404.788696
0.274032,0.073994,-1405.377441
0.274032,0.073994,-1404.976562
0.278751,0.0784,-1405.221069
0.277008,0.076647,-1405.458374
0.277526,0.075808,-1405.458496
0.277526,0.075808,-1404.807373
0.278993,0.073664,-1404.971436
0.278993,0.073664,-1405.307495
0.275133,0.072859,-1405.508423
0.273947,0.076809,-1404.756592
0.273947,0.076809,-1404.425415
0.273947,0.076809,-1404.976318
0.27532,0.076379,-1405.182251
0.281244,0.076753,-1404.874268
0.277661,0.078958,-1405.51416
0.277661,0.078958,-1405.532959
0.277661,0.078958,-1405.530273
0.279514,0.080999,-1406.065674
0.281092,0.075028,-1405.832275
0.277754,0.070818,-1405.007324
0.278755,0.069104,-1404.759888
0.278755,0.069104,-1405.499756
0.278755,0.069104,-1404.708862
0.278755,0.069104,-1405.380859
0.276385,0.067082,-1405.0
0.276385,0.067082,-1405.056641
0.275555,0.059865,-1405.972534
0.278584,0.061591,-1405.739258
0.278584,0.061591,-1405.836426
0.281047,0.060437,-1405.975952
0.281047,0.060437,-1406.034546
0.278161,0.057535,-1406.535034
0.278161,0.057535,-1406.998047
0.281464,0.055993,-1406.992188
0.281464,0.055993,-1407.377686
0.281737,0.05707,-1407.074219
0.283296,0.053122,-1407.839111
0.283296,0.053122,-1408.759033
0.283296,0.053122,-1408.365112
0.281737,0.055886,-1407.809814
0.281737,0.055886,-1407.881226
0.281737,0.055886,-1407.657959
0.281737,0.055886,-1407.337891
0.281737,0.055886,-1406.889893
0.281737,0.055886,-1406.950317
0.282455,0.058775,-1406.362061
0.281559,0.058412,-1406.440552
0.284114,0.056852,-1407.849365
0.284114,0.056852,-1407.448975
0.284437,0.05485,-1408.032104
0.282799,0.054108,-1407.229004
0.280312,0.053926,-1407.204102
0.277214,0.050682,-1408.671143
0.27601,0.051863,-1408.719604
0.274491,0.051554,-1409.321045
0.271038,0.052852,-1408.555054
0.267009,0.051147,-1409.500854
0.265332,0.054695,-1408.610596
0.265372,0.057363,-1406.669189
0.273228,0.05742,-1406.121094
0.273228,0.05742,-1407.159546
0.271257,0.05972,-1405.788208
0.269207,0.065905,-1405.197754
0.276348,0.065134,-1405.394043
0.270845,0.062833,-1405.956543
0.270845,0.062833,-1404.972168
0.271227,0.062805,-1405.357422
0.268746,0.063618,-1405.652344
0.266796,0.062734,-1406.225098
0.266796,0.062734,-1405.216797
0.27055,0.06483,-1404.884155
0.27558,0.070908,-1405.952637
0.271465,0.076901,-1404.827637
0.269007,0.077805,-1405.581055
0.265365,0.076465,-1405.639648
0.267791,0.075774,-1404.254761
0.267779,0.073295,-1405.008545
0.27177,0.072642,-1405.332031
0.278161,0.071633,-1404.850098
0.279707,0.070297,-1405.014893
0.279707,0.070297,-1404.647949
0.279707,0.070297,-1404.639038
0.280409,0.068678,-1404.219238
0.282339,0.073306,-1404.752686
0.283683,0.074008,-1405.525146
0.283683,0.074008,-1405.390381
0.283683,0.074008,-1405.151123
0.283683,0.074008,-1405.650513
0.284859,0.074644,-1405.30896
0.280368,0.072483,-1406.353271
0.279993,0.068845,-1405.295288
0.282114,0.068386,-1405.838867
0.282114,0.068386,-1405.231812
0.289366,0.06718,-1406.545288
0.286382,0.07089,-1404.715332
0.285117,0.070562,-1405.866211
0.288813,0.070234,-1406.391724
0.284366,0.064901,-1406.284912
0.284366,0.064901,-1405.34375
0.285278,0.063665,-1406.542725
0.291445,0.066405,-1405.842407
0.287069,0.063092,-1406.524292
0.284212,0.06877,-1405.641846
0.279242,0.066042,-1405.286133
0.279465,0.064179,-1404.975708
0.279443,0.065972,-1405.270752
0.277543,0.068943,-1404.628906
0.277543,0.068943,-1404.489868
0.278831,0.071322,-1404.925781
0.283511,0.070952,-1404.863281
0.283511,0.070952,-1404.973633
0.283511,0.070952,-1405.101807
0.282617,0.071063,-1405.961914
0.281203,0.071737,-1405.680908
0.284168,0.067971,-1405.799194
0.284168,0.067971,-1405.251953
0.290993,0.067666,-1406.829834
0.293981,0.064642,-1406.730957
0.293981,0.064642,-1406.790039
0.29382,0.062833,-1408.093994
0.29382,0.062833,-1407.11377
0.29382,0.062833,-1407.856567
0.29382,0.062833,-1407.273315
0.292001,0.062045,-1407.239014
0.29136,0.066956,-1406.920166
0.292841,0.070224,-1407.172852
0.292841,0.070224,-1406.815308
0.288263,0.069683,-1406.161621
0.288263,0.069683,-1406.767334
0.280469,0.072438,-1405.147949
0.282034,0.074289,-1405.943848
0.282034,0.074289,-1406.298096
0.284953,0.070767,-1405.671265
0.286678,0.068263,-1405.864014
0.286678,0.068263,-1405.395996
0.286532,0.063141,-1406.200073
0.287435,0.067333,-1406.074829
0.288512,0.066617,-1405.577393
0.288512,0.066617,-1406.205322
0.285961,0.067106,-1406.181396
0.285961,0.067106,-1405.43335
0.285961,0.067106,-1406.294067
0.288484,0.064381,-1407.101074
0.290781,0.060292,-1407.679443
0.294375,0.06055,-1407.562988
0.294375,0.06055,-1408.539795
0.291663,0.060327,-1407.814209
0.291663,0.060327,-1407.626587
0.292991,0.058892,-1407.921021
0.292991,0.058892,-1408.323853
0.292276,0.063197,-1407.333496
0.295277,0.062895,-1407.507812
0.295277,0.062895,-1407.924805
0.295071,0.059271,-1408.163574
0.295071,0.059271,-1408.104126
0.295366,0.0606,-1407.897583
0.295366,0.0606,-1408.075195
0.298002,0.061448,-1408.419189
0.290598,0.061062,-1407.82251
0.290598,0.061062,-1407.186523
0.293928,0.06053,-1407.60376
0.293928,0.06053,-1407.105713
0.295179,0.062656,-1408.130371
0.29446,0.063266,-1407.196655
0.294666,0.063239,-1407.174316
0.293622,0.065111,-1407.0625
0.292873,0.069434,-1407.176758
0.291912,0.071968,-1407.409302
0.291649,0.080539,-1408.462646
0.286119,0.084709,-1407.165283
0.286119,0.084709,-1407.448486
0.288065,0.08553,-1407.143311
0.289992,0.087178,-1409.760132
0.288278,0.089239,-1408.887207
0.288359,0.090816,-1409.060181
0.285214,0.092357,-1409.155029
0.287918,0.089568,-1408.54895
0.291515,0.093351,-1410.353882
0.291438,0.092004,-1410.263184
0.291132,0.092892,-1410.588501
0.286878,0.092415,-1409.641846
0.292234,0.090829,-1410.132324
0.292234,0.090829,-1410.443115
0.292234,0.090829,-1410.24585
0.292234,0.090829,-1410.089355
0.292234,0.090829,-1410.030029
0.292115,0.08876,-1408.86438
0.29624,0.085112,-1409.64856
0.294439,0.082062,-1406.834595
0.293802,0.078985,-1407.200806
0.294876,0.073464,-1407.661865
0.294698,0.073577,-1407.665894
0.294698,0.073577,-1407.225952
0.290018,0.072903,-1406.331299
0.290018,0.072903,-1406.507812
0.289788,0.069469,-1406.063477
0.293342,0.068664,-1406.126953
0.295961,0.06967,-1407.62085
0.298046,0.067222,-1407.769897
0.296112,0.066115,-1407.379761
0.29756,0.073171,-1408.332397
0.296165,0.071312,-1408.300781
0.296165,0.071312,-1406.803101
0.296165,0.071312,-1407.525879
0.292681,0.070667,-1406.910889
0.292681,0.070667,-1406.576904
0.292681,0.070667,-1406.551147
0.292681,0.070667,-1406.57959
0.291811,0.071775,-1407.051392
0.294486,0.072505,-1406.553345
0.288689,0.069687,-1406.817505
0.284076,0.063405,-1405.965332
0.287716,0.066993,-1406.990723
0.29224,0.067474,-1406.817749
0.290753,0.067604,-1405.742188
0.288174,0.062495,-1406.055908
0.288174,0.062495,-1407.17395
0.283925,0.060404,-1405.909424
0.283925,0.060404,-1405.827881
0.291425,0.057687,-1408.209473
0.285328,0.05705,-1408.158691
0.285328,0.05705,-1407.37207
0.281071,0.060503,-1406.339355
0.279658,0.055066,-1408.107056
0.275932,0.05516,-1407.82251
0.277344,0.055717,-1407.208496
0.277344,0.055717,-1407.2677
0.274637,0.054726,-1407.913452
0.274637,0.054726,-1407.256104
0.270882,0.055679,-1406.764038
0.270882,0.055679,-1406.088867
0.270882,0.055679,-1406.646606
0.270882,0.055679,-1407.615967
0.270689,0.057147,-1406.641235
0.26856,0.059477,-1405.842529
0.26856,0.059477,-1405.856934
0.267187,0.060756,-1406.128662
0.264198,0.059438,-1406.171509
0.264198,0.059438,-1407.100708
0.26419,0.057474,-1407.287598
0.26419,0.057474,-1407.142822
0.269761,0.059672,-1406.864502
0.264725,0.061598,-1405.749756
0.265905,0.063098,-1405.34729
0.26209,0.063715,-1405.377197
0.262584,0.068018,-1405.617065
0.266569,0.069276,-1405.43335
0.266569,0.069276,-1404.768311
0.266569,0.069276,-1404.229736
0.26493,0.063647,-1405.723755
0.261487,0.061665,-1406.465088
0.261487,0.061665,-1405.599121
0.25368,0.057172,-1408.567871
0.252632,0.057922,-1409.588623
0.245643,0.058222,-1411.159668
0.245549,0.062189,-1411.46875
0.24751,0.067715,-1410.192383
0.247742,0.068997,-1408.877563
0.243499,0.072903,-1410.374878
0.241373,0.072715,-1412.831299
0.248041,0.067915,-1410.091309
0.247905,0.067191,-1408.457031
0.2497,0.065847,-1409.432861
0.2497,0.065847,-1408.488281
0.253562,0.064744,-1407.905762
0.25458,0.061145,-1408.174805
0.25458,0.061145,-1407.616699
0.25106,0.060398,-1407.900391
0.251394,0.059633,-1409.157227
0.254888,0.063717,-1408.134033
0.254888,0.063717,-1408.192627
0.25665,0.063973,-1407.076172
0.25665,0.063973,-1407.070557
0.263077,0.063413,-1407.140015
0.256396,0.062147,-1407.250977
0.255007,0.060912,-1408.682251
0.255007,0.060912,-1407.088135
0.255007,0.060912,-1407.955078
0.259317,0.058468,-1407.515503
0.262617,0.064872,-1405.986084
0.264036,0.063286,-1406.535522
0.263664,0.059764,-1406.368652
0.26865,0.056789,-1406.699707
0.262454,0.061955,-1406.446533
0.262454,0.061955,-1406.420532
0.262454,0.061955,-1405.536377
0.262454,0.061955,-1405.759521
0.262454,0.061955,-1405.141357
0.262294,0.061803,-1407.570068
0.262294,0.061803,-1405.5896
0.262294,0.061803,-1406.84375
0.262294,0.061803,-1405.82959
0.260884,0.062401,-1405.790527
0.261609,0.064247,-1406.178467
0.262723,0.066264,-1406.466064
0.266297,0.064156,-1405.343384
0.266297,0.064156,-1405.657227
0.266297,0.064156,-1404.794922
0.266297,0.064156,-1405.268311
0.266297,0.064156,-1405.309082
0.266208,0.060546,-1407.126587
0.276362,0.06154,-1405.402344
0.276362,0.06154,-1405.947754
0.276362,0.06154,-1404.998535
0.276877,0.064349,-1405.667358
0.275672,0.069962,-1404.950684
0.277006,0.069153,-1405.749756
0.277006,0.069153,-1405.239258
0.275144,0.067449,-1405.315674
0.275144,0.067449,-1404.182373
0.275144,0.067449,-1404.082886
0.275144,0.067449,-1405.361816
0.273438,0.067984,-1405.5271
0.267028,0.070324,-1405.302612
0.269626,0.073281,-1404.870117
0.269002,0.074206,-1404.732666
0.269002,0.074206,-1405.229492
0.269901,0.076061,-1405.229614
0.269901,0.076061,-1403.71875
0.269901,0.076061,-1405.56665
0.271637,0.069108,-1405.377441
0.272613,0.067134,-1404.342651
0.267865,0.067418,-1404.688965
0.26387,0.068561,-1406.191406
0.265602,0.06845,-1404.793213
0.265607,0.062532,-1405.418701
0.262766,0.061593,-1406.763184
0.260971,0.064785,-1406.577637
0.258633,0.069566,-1406.298584
0.261844,0.070241,-1405.711304
0.261844,0.070241,-1406.064453
0.26464,0.068592,-1405.677368
0.264326,0.069008,-1405.571289
0.260117,0.070895,-1406.018188
0.260053,0.07404,-1405.817749
0.26094,0.076258,-1405.921631
0.26094,0.076258,-1405.86145
0.26094,0.076258,-1404.898682
0.262102,0.077232,-1406.702881
0.262102,0.077232,-1405.634033
0.262102,0.077232,-1405.108398
0.260496,0.076128,-1406.382568
0.26237,0.080906,-1406.948486
0.259619,0.081145,-1406.505127
0.266232,0.078729,-1404.932251
0.266111,0.076854,-1405.70874
0.267605,0.072505,-1405.376099
0.266703,0.072935,-1405.574951
0.268878,0.069095,-1405.170044
0.268878,0.069095,-1404.667969
0.2665,0.076956,-1405.125122
0.262565,0.079044,-1405.973511
0.265008,0.080488,-1405.418945
0.269407,0.080043,-1405.632568
0.269061,0.077213,-1405.108154
0.271433,0.079583,-1406.587769
0.274134,0.081404,-1405.782227
