idx,alpha,mu,omega,rho,loglike
387,0.05,0.08,0.0,0.3,-inf
388,0.05,0.08,0.0,0.31,-inf
389,0.05,0.08,0.0,0.32,-inf
390,0.05,0.08,0.0,0.33,-inf
391,0.05,0.08,0.0,0.34,-inf
392,0.05,0.08,0.0,0.35,-inf
393,0.05,0.08,0.0,0.36,-inf
394,0.05,0.08,0.0,0.37,-inf
395,0.05,0.08,0.0,0.38,-inf
396,0.05,0.08,0.0,0.39,-inf
397,0.05,0.08,0.0,0.4,-inf
398,0.05,0.08,0.0,0.41,-inf
399,0.05,0.08,0.0,0.42,-inf
400,0.05,0.08,0.0,0.43,-inf
401,0.05,0.08,0.0,0.44,-inf
402,0.05,0.08,0.0,0.45,-inf
403,0.05,0.08,0.0,0.46,-inf
404,0.05,0.08,0.0,0.47,-inf
405,0.05,0.08,0.0,0.48,-inf
406,0.05,0.08,0.0,0.49,-inf
407,0.05,0.08,0.0,0.5,-inf
408,0.05,0.09,0.0,0.0,-inf
409,0.05,0.09,0.0,0.01,-inf
410,0.05,0.09,0.0,0.02,-inf
411,0.05,0.09,0.0,0.03,-inf
412,0.05,0.09,0.0,0.04,-inf
413,0.05,0.09,0.0,0.05,-inf
414,0.05,0.09,0.0,0.06,-inf
415,0.05,0.09,0.0,0.07,-inf
416,0.05,0.09,0.0,0.08,-inf
417,0.05,0.09,0.0,0.09,-inf
418,0.05,0.09,0.0,0.1,-inf
419,0.05,0.09,0.0,0.11,-inf
420,0.05,0.09,0.0,0.12,-inf
421,0.05,0.09,0.0,0.13,-inf
422,0.05,0.09,0.0,0.14,-inf
423,0.05,0.09,0.0,0.15,-inf
424,0.05,0.09,0.0,0.16,-inf
425,0.05,0.09,0.0,0.17,-inf
426,0.05,0.09,0.0,0.18,-inf
427,0.05,0.09,0.0,0.19,-inf
428,0.05,0.09,0.0,0.2,-inf
429,0.05,0.09,0.0,0.21,-inf
430,0.05,0.09,0.0,0.22,-inf
431,0.05,0.09,0.0,0.23,-inf
432,0.05,0.09,0.0,0.24,-inf
433,0.05,0.09,0.0,0.25,-inf
434,0.05,0.09,0.0,0.26,-inf
435,0.05,0.09,0.0,0.27,-inf
436,0.05,0.09,0.0,0.28,-inf
437,0.05,0.09,0.0,0.29,-inf
438,0.05,0.09,0.0,0.3,-inf
439,0.05,0.09,0.0,0.31,-inf
440,0.05,0.09,0.0,0.32,-inf
441,0.05,0.09,0.0,0.33,-inf
442,0.05,0.09,0.0,0.34,-inf
443,0.05,0.09,0.0,0.35,-inf
444,0.05,0.09,0.0,0.36,-inf
445,0.05,0.09,0.0,0.37,-inf
446,0.05,0.09,0.0,0.38,-inf
447,0.05,0.09,0.0,0.39,-inf
448,0.05,0.09,0.0,0.4,-inf
449,0.05,0.09,0.0,0.41,-inf
450,0.05,0.09,0.0,0.42,-inf
451,0.05,0.09,0.0,0.43,-inf
452,0.05,0.09,0.0,0.44,-inf
453,0.05,0.09,0.0,0.45,-inf
454,0.05,0.09,0.0,0.46,-inf
455,0.05,0.09,0.0,0.47,-inf
456,0.05,0.09,0.0,0.48,-inf
457,0.05,0.09,0.0,0.49,-inf
458,0.05,0.09,0.0,0.5,-inf
459,0.05,0.1,0.0,0.0,-inf
460,0.05,0.1,0.0,0.01,-inf
461,0.05,0.1,0.0,0.02,-inf
462,0.05,0.1,0.0,0.03,-inf
463,0.05,0.1,0.0,0.04,-inf
464,0.05,0.1,0.0,0.05,-inf
465,0.05,0.1,0.0,0.06,-inf
466,0.05,0.1,0.0,0.07,-inf
467,0.05,0.1,0.0,0.08,-inf
468,0.05,0.1,0.0,0.09,-inf
469,0.05,0.1,0.0,0.1,-inf
470,0.05,0.1,0.0,0.11,-inf
471,0.05,0.1,0.0,0.12,-inf
472,0.05,0.1,0.0,0.13,-inf
473,0.05,0.1,0.0,0.14,-inf
474,0.05,0.1,0.0,0.15,-inf
475,0.05,0.1,0.0,0.16,-inf
476,0.05,0.1,0.0,0.17,-inf
477,0.05,0.1,0.0,0.18,-inf
478,0.05,0.1,0.0,0.19,-inf
479,0.05,0.1,0.0,0.2,-inf
480,0.05,0.1,0.0,0.21,-inf
481,0.05,0.1,0.0,0.22,-inf
482,0.05,0.1,0.0,0.23,-inf
483,0.05,0.1,0.0,0.24,-inf
484,0.05,0.1,0.0,0.25,-inf
485,0.05,0.1,0.0,0.26,-inf
486,0.05,0.1,0.0,0.27,-inf
487,0.05,0.1,0.0,0.28,-inf
488,0.05,0.1,0.0,0.29,-inf
489,0.05,0.1,0.0,0.3,-inf
490,0.05,0.1,0.0,0.31,-inf
491,0.05,0.1,0.0,0.32,-inf
492,0.05,0.1,0.0,0.33,-inf
493,0.05,0.1,0.0,0.34,-inf
494,0.05,0.1,0.0,0.35,-inf
495,0.05,0.1,0.0,0.36,-inf
496,0.05,0.1,0.0,0.37,-inf
497,0.05,0.1,0.0,0.38,-inf
498,0.05,0.1,0.0,0.39,-inf
499,0.05,0.1,0.0,0.4,-inf
500,0.05,0.1,0.0,0.41,-inf
501,0.05,0.1,0.0,0.42,-inf
502,0.05,0.1,0.0,0.43,-inf
503,0.05,0.1,0.0,0.44,-inf
504,0.05,0.1,0.0,0.45,-inf
505,0.05,0.1,0.0,0.46,-inf
506,0.05,0.1,0.0,0.47,-inf
507,0.05,0.1,0.0,0.48,-inf
508,0.05,0.1,0.0,0.49,-inf
509,0.05,0.1,0.0,0.5,-inf
510,0.05,0.11,0.0,0.0,-6048.5126953125
511,0.05,0.11,0.0,0.01,-4589.650390625
512,0.05,0.11,0.0,0.02,-inf
513,0.05,0.11,0.0,0.03,-inf
514,0.05,0.11,0.0,0.04,-4403.21728515625
515,0.05,0.11,0.0,0.05,-inf
516,0.05,0.11,0.0,0.06,-4463.7021484375
517,0.05,0.11,0.0,0.07,-4486.61474609375
518,0.05,0.11,0.0,0.08,-inf
519,0.05,0.11,0.0,0.09,-inf
520,0.05,0.11,0.0,0.1,-inf
521,0.05,0.11,0.0,0.11,-inf
522,0.05,0.11,0.0,0.12,-inf
523,0.05,0.11,0.0,0.13,-inf
524,0.05,0.11,0.0,0.14,-inf
525,0.05,0.11,0.0,0.15,-inf
526,0.05,0.11,0.0,0.16,-4195.8525390625
527,0.05,0.11,0.0,0.17,-inf
528,0.05,0.11,0.0,0.18,-inf
529,0.05,0.11,0.0,0.19,-inf
530,0.05,0.11,0.0,0.2,-inf
531,0.05,0.11,0.0,0.21,-inf
532,0.05,0.11,0.0,0.22,-4456.60888671875
533,0.05,0.11,0.0,0.23,-inf
534,0.05,0.11,0.0,0.24,-inf
535,0.05,0.11,0.0,0.25,-4237.2822265625
536,0.05,0.11,0.0,0.26,-inf
537,0.05,0.11,0.0,0.27,-inf
538,0.05,0.11,0.0,0.28,-inf
539,0.05,0.11,0.0,0.29,-inf
540,0.05,0.11,0.0,0.3,-inf
541,0.05,0.11,0.0,0.31,-inf
542,0.05,0.11,0.0,0.32,-inf
543,0.05,0.11,0.0,0.33,-inf
544,0.05,0.11,0.0,0.34,-inf
545,0.05,0.11,0.0,0.35,-inf
546,0.05,0.11,0.0,0.36,-inf
547,0.05,0.11,0.0,0.37,-4512.9169921875
548,0.05,0.11,0.0,0.38,-4442.3076171875
549,0.05,0.11,0.0,0.39,-4231.76953125
550,0.05,0.11,0.0,0.4,-inf
551,0.05,0.11,0.0,0.41,-inf
552,0.05,0.11,0.0,0.42,-inf
553,0.05,0.11,0.0,0.43,-inf
554,0.05,0.11,0.0,0.44,-inf
555,0.05,0.11,0.0,0.45,-inf
556,0.05,0.11,0.0,0.46,-inf
557,0.05,0.11,0.0,0.47,-4537.82666015625
558,0.05,0.11,0.0,0.48,-inf
559,0.05,0.11,0.0,0.49,-4562.9169921875
560,0.05,0.11,0.0,0.5,-inf
561,0.05,0.12,0.0,0.0,-5913.021484375
562,0.05,0.12,0.0,0.01,-4451.83154296875
563,0.05,0.12,0.0,0.02,-4300.8740234375
564,0.05,0.12,0.0,0.03,-4263.86083984375
565,0.05,0.12,0.0,0.04,-4280.32763671875
566,0.05,0.12,0.0,0.05,-4054.19775390625
567,0.05,0.12,0.0,0.06,-4416.7001953125
568,0.05,0.12,0.0,0.07,-4295.6552734375
569,0.05,0.12,0.0,0.08,-4072.965087890625
570,0.05,0.12,0.0,0.09,-4202.59033203125
571,0.05,0.12,0.0,0.1,-4246.6005859375
572,0.05,0.12,0.0,0.11,-4206.296875
573,0.05,0.12,0.0,0.12,-4145.45166015625
574,0.05,0.12,0.0,0.13,-4113.1708984375
575,0.05,0.12,0.0,0.14,-4156.13525390625
576,0.05,0.12,0.0,0.15,-4387.193359375
577,0.05,0.12,0.0,0.16,-4187.8974609375
578,0.05,0.12,0.0,0.17,-4241.83203125
579,0.05,0.12,0.0,0.18,-4328.0517578125
580,0.05,0.12,0.0,0.19,-4271.9677734375
581,0.05,0.12,0.0,0.2,-4294.42333984375
582,0.05,0.12,0.0,0.21,-4280.9814453125
583,0.05,0.12,0.0,0.22,-4155.59228515625
584,0.05,0.12,0.0,0.23,-4413.365234375
585,0.05,0.12,0.0,0.24,-4208.4208984375
586,0.05,0.12,0.0,0.25,-4420.1328125
587,0.05,0.12,0.0,0.26,-4109.3544921875
588,0.05,0.12,0.0,0.27,-4429.2431640625
589,0.05,0.12,0.0,0.28,-4364.708984375
590,0.05,0.12,0.0,0.29,-4369.5029296875
591,0.05,0.12,0.0,0.3,-4176.30615234375
592,0.05,0.12,0.0,0.31,-4318.37109375
593,0.05,0.12,0.0,0.32,-4311.10546875
594,0.05,0.12,0.0,0.33,-4259.83935546875
595,0.05,0.12,0.0,0.34,-3964.021484375
596,0.05,0.12,0.0,0.35,-4393.6650390625
597,0.05,0.12,0.0,0.36,-4287.2744140625
598,0.05,0.12,0.0,0.37,-4367.3447265625
599,0.05,0.12,0.0,0.38,-4473.1748046875
600,0.05,0.12,0.0,0.39,-4236.39990234375
601,0.05,0.12,0.0,0.4,-4313.3779296875
602,0.05,0.12,0.0,0.41,-4312.359375
603,0.05,0.12,0.0,0.42,-4417.8857421875
604,0.05,0.12,0.0,0.43,-4322.0703125
605,0.05,0.12,0.0,0.44,-4348.60546875
606,0.05,0.12,0.0,0.45,-4406.017578125
607,0.05,0.12,0.0,0.46,-4333.09912109375
