mu,rho,ll
0.34598,0.121568,-1900.533325
0.346924,0.11764,-1901.901611
0.345335,0.118235,-1901.453369
0.345335,0.118235,-1902.437256
0.341912,0.119479,-1903.747681
0.341912,0.119479,-1905.632935
0.341912,0.119479,-1904.449951
0.341912,0.119479,-1907.442627
0.345896,0.119456,-1906.911621
0.348016,0.124437,-1904.492188
0.349835,0.121302,-1903.534424
0.35093,0.120347,-1901.013672
0.348506,0.125991,-1905.050415
0.351013,0.123375,-1904.715576
0.349721,0.125814,-1903.208984
0.349721,0.125814,-1901.830078
0.353498,0.122948,-1903.43042
0.353816,0.1215,-1902.851807
0.351063,0.1217,-1903.519043
0.351063,0.1217,-1904.710205
0.351063,0.1217,-1903.544434
0.351063,0.1217,-1902.881104
0.351063,0.1217,-1903.579468
0.351977,0.121977,-1902.000488
0.350415,0.124113,-1902.537109
0.350415,0.124113,-1901.795898
0.351821,0.123595,-1902.843872
0.350513,0.126336,-1903.532715
0.352894,0.131606,-1905.400146
0.354567,0.135693,-1904.727539
0.354567,0.135693,-1903.317261
0.354567,0.135693,-1903.477051
0.354354,0.129726,-1905.605225
0.354354,0.129726,-1903.302246
0.355511,0.132627,-1903.271606
0.355484,0.130669,-1905.766357
0.355233,0.131304,-1903.859009
0.355233,0.131304,-1904.637695
0.355233,0.131304,-1903.037476
0.355233,0.131304,-1903.531616
0.356101,0.135679,-1904.67041
0.356101,0.135679,-1903.977539
0.353852,0.1383,-1902.882568
0.351337,0.136326,-1902.663574
0.35133,0.139854,-1903.828369
0.350891,0.14409,-1902.374512
0.351004,0.141574,-1903.764648
0.347696,0.145584,-1903.087402
0.34748,0.14464,-1901.075684
0.349938,0.147904,-1902.158691
0.349474,0.148446,-1903.064209
0.34911,0.153627,-1904.26001
0.34911,0.153627,-1905.45874
0.34911,0.153627,-1901.645996
0.344334,0.145264,-1904.262085
0.344334,0.145264,-1904.552246
0.344335,0.146228,-1898.438965
0.343582,0.142845,-1902.66626
0.343725,0.139426,-1902.581421
0.343725,0.139426,-1902.921509
0.343725,0.139426,-1904.918213
0.343725,0.139426,-1902.348511
0.343725,0.139426,-1899.854004
0.346667,0.143753,-1904.408081
0.345046,0.140589,-1900.904175
0.345046,0.140589,-1902.648193
0.345046,0.140589,-1902.151001
0.346836,0.141715,-1902.6521
0.348857,0.145354,-1902.409912
0.346013,0.144589,-1900.285156
0.346013,0.144589,-1900.549805
0.346559,0.14863,-1908.229492
0.3469,0.150699,-1902.785645
0.347588,0.147728,-1902.508301
0.347588,0.147728,-1901.541748
0.351972,0.151163,-1904.391113
0.351087,0.150554,-1903.922974
0.347315,0.151437,-1903.602539
0.348038,0.154009,-1902.148193
0.348038,0.154009,-1902.498779
0.348038,0.154009,-1904.074219
0.351069,0.148768,-1904.06543
0.345484,0.151226,-1901.998047
0.344123,0.152965,-1903.582275
0.344123,0.152965,-1902.079834
0.344123,0.152965,-1901.432129
0.342378,0.149012,-1906.185059
0.342378,0.149012,-1901.276123
0.343889,0.149302,-1906.101074
0.341558,0.149964,-1899.58667
0.341558,0.149964,-1898.272461
0.34327,0.156499,-1904.570435
0.343915,0.153803,-1904.9646
0.343915,0.153803,-1903.353027
0.346351,0.15546,-1903.092285
0.346351,0.15546,-1902.338135
0.346351,0.15546,-1904.304077
0.343129,0.1567,-1906.981201
0.343129,0.1567,-1901.031738
0.343129,0.1567,-1904.89624
0.344495,0.152669,-1900.484863
0.344495,0.152669,-1902.118774
0.344495,0.152669,-1902.973877
0.344396,0.154584,-1902.456055
0.345108,0.160355,-1905.074585
0.343245,0.159785,-1904.841064
0.343245,0.159785,-1907.376221
0.344731,0.159947,-1904.787476
0.346154,0.160956,-1906.707275
0.346154,0.160956,-1904.146362
0.34838,0.159443,-1906.111206
0.350593,0.159522,-1904.509888
0.350593,0.159522,-1904.513062
0.350593,0.159522,-1903.681152
0.350593,0.159522,-1905.474121
0.352559,0.160217,-1907.739502
0.352548,0.160132,-1905.844116
0.351367,0.159473,-1906.301025
0.351367,0.159473,-1905.771851
0.351367,0.159473,-1905.82959
0.348539,0.163481,-1908.127563
0.34726,0.164568,-1904.379272
0.347528,0.16743,-1908.135986
0.345158,0.166501,-1905.668091
0.345158,0.166501,-1905.501953
0.348523,0.164682,-1905.113525
0.342672,0.169495,-1904.912109
0.342184,0.168023,-1909.562256
0.342184,0.168023,-1907.963257
0.342184,0.168023,-1907.596069
0.341507,0.167072,-1905.390015
0.341507,0.167072,-1904.128906
0.343426,0.166816,-1904.09729
0.340946,0.161864,-1905.118652
0.342553,0.161526,-1903.513428
0.342553,0.161526,-1902.300049
0.342553,0.161526,-1905.188965
0.343491,0.16289,-1907.065186
0.343491,0.16289,-1906.754395
0.343491,0.16289,-1903.612915
0.349138,0.162022,-1904.360474
0.349138,0.162022,-1906.536865
0.347433,0.162618,-1903.928711
0.347433,0.162618,-1906.038818
0.351864,0.154214,-1903.512817
0.351864,0.154214,-1905.136841
0.352432,0.155269,-1906.913574
0.35063,0.15567,-1904.41626
0.348705,0.154539,-1905.069336
0.34906,0.152544,-1903.376709
0.34906,0.152544,-1904.68042
0.348743,0.150887,-1903.438232
0.346444,0.152449,-1905.589355
0.346392,0.154817,-1902.162598
0.346392,0.154817,-1906.030762
0.346392,0.154817,-1905.278564
0.343976,0.15801,-1903.864502
0.345109,0.157491,-1906.492798
0.345109,0.157491,-1902.347656
0.345313,0.154112,-1907.617676
0.3423,0.154959,-1902.915161
0.340346,0.148727,-1906.210693
0.340346,0.148727,-1907.165894
0.340346,0.148727,-1900.909058
0.343008,0.151066,-1899.822632
0.343008,0.151066,-1905.344971
0.343008,0.151066,-1901.145264
0.343061,0.148045,-1903.29541
0.344024,0.149657,-1900.437378
0.344329,0.149859,-1901.758301
0.347463,0.152236,-1902.562378
0.347463,0.152236,-1906.741455
0.347463,0.152236,-1906.78125
0.349927,0.150424,-1903.631836
0.349927,0.150424,-1902.149414
0.348922,0.149507,-1902.84668
0.350036,0.146249,-1903.501465
0.348136,0.139575,-1902.435547
0.345335,0.138964,-1901.027588
0.345335,0.138964,-1900.14563
0.344323,0.143579,-1904.637451
0.349593,0.145747,-1902.696289
0.349593,0.145747,-1901.826904
0.351314,0.144657,-1903.341919
0.352968,0.147267,-1904.185059
0.352968,0.147267,-1905.23999
0.354469,0.147132,-1903.38269
0.354469,0.147132,-1905.542236
0.357192,0.146444,-1904.529053
0.357192,0.146444,-1905.393311
0.352652,0.149712,-1904.115356
0.352652,0.149712,-1905.046387
0.352652,0.149712,-1903.473145
0.352629,0.148788,-1903.57019
0.354385,0.148418,-1905.206543
0.352102,0.144945,-1903.353027
0.354158,0.144039,-1903.727295
0.356413,0.14254,-1904.673584
0.353591,0.141468,-1904.156616
0.353729,0.141669,-1903.750977
0.358697,0.140653,-1906.106689
0.358697,0.140653,-1904.297119
0.360289,0.139105,-1905.915161
0.36015,0.141358,-1905.468506
0.35964,0.139932,-1906.057373
0.356132,0.139392,-1904.780518
0.356132,0.139392,-1904.282959
0.354562,0.141945,-1904.65564
0.354218,0.144896,-1906.516724
0.354218,0.144896,-1903.672607
0.353989,0.143691,-1904.560303
0.349376,0.14527,-1904.491821
0.349411,0.142603,-1904.811523
0.349411,0.142603,-1903.987061
0.355458,0.14201,-1904.582031
0.351017,0.142105,-1901.798462
0.355378,0.136872,-1904.305908
0.351723,0.136371,-1903.569458
0.350105,0.130788,-1901.807495
0.350105,0.130788,-1902.164917
0.350105,0.130788,-1899.659546
0.350105,0.130788,-1903.05835
0.351858,0.129868,-1904.118896
0.351858,0.129868,-1902.961426
0.353984,0.126561,-1905.614258
0.350223,0.126553,-1900.863281
0.347215,0.126466,-1903.288452
0.345197,0.120742,-1902.402832
0.345197,0.120742,-1903.266846
0.345197,0.120742,-1901.171875
0.348256,0.122532,-1904.809326
0.346276,0.123098,-1900.519287
0.345859,0.124492,-1901.027588
0.34792,0.118949,-1901.616577
0.34792,0.118949,-1899.825073
0.35512,0.122125,-1904.36792
0.354637,0.126952,-1903.891724
0.355421,0.126059,-1904.760498
0.351634,0.125248,-1902.293213
0.347747,0.127262,-1905.075317
0.346384,0.127753,-1900.556885
0.345247,0.124422,-1904.336914
0.345247,0.124422,-1903.903442
0.345247,0.124422,-1901.504272
0.341547,0.126045,-1900.73291
0.342918,0.126619,-1899.883911
0.342033,0.127545,-1903.498779
0.338689,0.129686,-1899.662354
0.340278,0.127624,-1906.446777
0.341186,0.132112,-1899.476807
0.341186,0.132112,-1901.162964
0.341186,0.132112,-1903.398926
0.341186,0.132112,-1903.075806
0.341854,0.135088,-1910.091309
0.341854,0.135088,-1898.645264
0.341854,0.135088,-1897.428711
0.340872,0.137754,-1897.38623
0.338512,0.136899,-1906.737671
0.337359,0.13812,-1898.067627
0.336782,0.135733,-1903.555298
0.339054,0.136235,-1909.080078
0.339054,0.136235,-1898.2146
0.338932,0.136807,-1904.559814
0.337714,0.133267,-1903.197754
0.337157,0.131067,-1913.025513
0.337157,0.131067,-1901.579346
0.336691,0.132692,-1900.807373
0.340416,0.130258,-1901.001953
0.340416,0.130258,-1900.894287
0.340416,0.130258,-1906.331543
0.337788,0.131652,-1908.770386
0.337788,0.131652,-1895.28064
0.337181,0.132529,-1899.246704
0.334086,0.132099,-1902.260986
0.334086,0.132099,-1907.905151
0.334086,0.132099,-1914.394775
0.333822,0.135706,-1911.413818
0.33179,0.13614,-1908.340576
0.33179,0.13614,-1910.431885
0.33179,0.13614,-1900.833618
0.334406,0.136502,-1901.639893
0.334406,0.136502,-1907.227539
0.332565,0.131799,-1914.742188
0.332565,0.131799,-1906.779297
0.331054,0.13328,-1901.567139
0.330235,0.13413,-1918.469482
0.332705,0.134086,-1905.601318
0.333976,0.129899,-1918.883423
0.333976,0.129899,-1904.904785
0.331377,0.131008,-1903.953369
0.331377,0.131008,-1907.182373
0.331377,0.131008,-1903.760742
0.332578,0.129339,-1908.892944
0.331169,0.133571,-1904.707642
0.332066,0.132443,-1907.11499
0.331087,0.132893,-1916.581299
0.329583,0.134699,-1911.642822
0.331931,0.133593,-1917.231079
0.331931,0.133593,-1903.855713
0.330456,0.135871,-1907.094238
0.327672,0.13239,-1910.14624
0.327672,0.13239,-1915.897583
0.328554,0.129533,-1920.24585
0.332628,0.121118,-1910.525635
0.33368,0.124723,-1907.495605
0.33368,0.124723,-1915.142578
0.330657,0.124119,-1900.627441
0.32829,0.126016,-1918.586182
0.32829,0.126016,-1914.011475
0.32829,0.126016,-1915.319702
0.32829,0.126016,-1912.62793
0.32829,0.126016,-1901.623901
0.325417,0.122943,-1907.496826
0.322202,0.125525,-1907.785767
0.322202,0.125525,-1915.241211
0.322202,0.125525,-1927.79248
0.320379,0.124983,-1917.917236
0.324756,0.124782,-1913.19165
0.324756,0.124782,-1917.166992
0.324756,0.124782,-1910.70166
0.325151,0.124051,-1921.761475
0.318912,0.12438,-1911.678711
0.31728,0.121431,-1923.094727
0.31728,0.121431,-1934.469238
0.318176,0.121429,-1919.463135
0.318176,0.121429,-1931.305176
0.318176,0.121429,-1915.780518
0.324593,0.11795,-1936.341797
0.326842,0.119655,-1918.440308
0.327587,0.125456,-1926.664917
0.327587,0.125456,-1916.217529
0.327587,0.125456,-1909.689453
0.327587,0.125456,-1906.087402
0.327587,0.125456,-1920.3927
0.324873,0.123508,-1923.59668
0.324886,0.122772,-1918.297852
0.324886,0.122772,-1907.280884
0.324886,0.122772,-1911.599487
0.323291,0.121494,-1903.709229
0.323291,0.121494,-1914.073364
0.322961,0.115047,-1927.207031
0.322961,0.115047,-1929.194214
0.328474,0.113826,-1922.164917
0.328474,0.113826,-1913.783569
0.327695,0.114295,-1915.296143
0.327695,0.114295,-1914.190552
0.327081,0.107166,-1915.967529
0.325758,0.1022,-1925.966064
0.325758,0.1022,-1923.585205
0.325758,0.1022,-1931.150391
0.324636,0.101453,-1916.063965
0.318192,0.09932,-1916.033447
0.318192,0.09932,-1916.026001
0.318864,0.096959,-1923.94165
0.313816,0.097494,-1927.746582
0.31311,0.094644,-1945.605713
0.312011,0.094599,-1936.799316
0.312011,0.094599,-1945.566406
0.307463,0.096605,-1943.089111
0.307463,0.096605,-1951.276123
0.307463,0.096605,-1943.486084
0.304601,0.100599,-1952.708008
0.302447,0.101676,-1945.666504
0.302447,0.101676,-1961.8479
0.302447,0.101676,-1964.626221
0.30482,0.102315,-1974.312012
0.307493,0.101568,-1971.151611
0.308737,0.10092,-1960.639893
0.309949,0.100703,-1955.218994
0.309379,0.102626,-1936.324341
0.309837,0.108865,-1942.630859
0.311777,0.111351,-1915.873291
0.311777,0.111351,-1931.0896
0.312783,0.121247,-1934.781128
0.312783,0.121247,-1922.184082
0.315188,0.1178,-1929.885498
0.315188,0.1178,-1934.83667
0.315188,0.1178,-1928.529785
0.315188,0.1178,-1916.46582
0.312478,0.114811,-1948.531494
0.311221,0.111932,-1935.205811
0.313489,0.109806,-1931.787354
0.311789,0.109352,-1949.883057
0.310977,0.111823,-1934.497437
0.310977,0.111823,-1946.348022
0.314249,0.108906,-1944.779541
0.316916,0.106831,-1937.104736
0.316916,0.106831,-1921.539795
0.316916,0.106831,-1935.670898
0.316916,0.106831,-1936.156494
0.316663,0.108753,-1944.872803
0.319828,0.110353,-1916.348999
0.320333,0.10948,-1912.343262
0.322656,0.108624,-1905.793701
0.327271,0.111186,-1925.718506
0.327271,0.111186,-1921.870483
0.327849,0.111431,-1919.778809
0.327849,0.111431,-1921.467041
0.327849,0.111431,-1915.22998
0.327849,0.111431,-1899.812866
0.327849,0.111431,-1908.197388
0.326279,0.113703,-1918.575195
0.326279,0.113703,-1909.781006
0.326279,0.113703,-1912.707397
0.326279,0.113703,-1909.368164
0.330301,0.115213,-1918.910034
0.330301,0.115213,-1908.552734
0.330301,0.115213,-1910.390869
0.333034,0.108365,-1912.986084
0.336267,0.108799,-1901.787598
0.336267,0.108799,-1904.510376
0.335443,0.110028,-1909.227051
0.334151,0.110981,-1901.832031
0.337438,0.106852,-1907.554199
0.333818,0.107644,-1903.506836
0.336673,0.104451,-1908.528198
0.336673,0.104451,-1903.14624
0.333532,0.103261,-1906.662354
0.333333,0.100546,-1900.015381
0.332979,0.097995,-1912.206177
0.329435,0.102237,-1917.141357
0.329115,0.106517,-1905.058105
0.330738,0.10605,-1920.668457
0.325323,0.104857,-1913.332275
0.323157,0.107562,-1909.131714
0.323126,0.107736,-1917.062622
0.322809,0.109608,-1914.003662
0.322093,0.111142,-1914.721191
0.322093,0.111142,-1918.11792
0.322093,0.111142,-1918.722534
0.322093,0.111142,-1900.80188
0.318885,0.109646,-1929.827637
0.321519,0.113006,-1933.320679
0.326593,0.11583,-1907.08313
0.326593,0.11583,-1920.621338
0.329898,0.114706,-1915.330322
0.329898,0.114706,-1903.689087
0.329898,0.114706,-1911.794922
0.33188,0.114846,-1910.374268
0.334119,0.112244,-1912.430664
0.334886,0.113275,-1898.419189
0.334965,0.110422,-1907.344116
0.335785,0.111182,-1905.83252
0.338946,0.112827,-1906.582275
0.338946,0.112827,-1904.080811
0.339328,0.111696,-1904.335205
0.339328,0.111696,-1903.807861
0.337535,0.11093,-1910.940186
0.337069,0.111017,-1911.140625
0.336966,0.114304,-1903.339111
0.337321,0.115194,-1901.108765
0.331344,0.110027,-1917.398682
0.331344,0.110027,-1901.741943
0.331062,0.115023,-1903.445068
0.332721,0.118059,-1918.290039
0.338146,0.115466,-1904.603882
0.338146,0.115466,-1899.437256
0.333687,0.109701,-1902.933594
0.333687,0.109701,-1906.265259
0.3344,0.10863,-1908.006348
0.3344,0.10863,-1919.466553
0.32954,0.111175,-1910.584229
0.32954,0.111175,-1910.201904
0.32954,0.111175,-1912.340698
0.334707,0.114081,-1910.626587
0.334707,0.114081,-1905.255981
0.330124,0.114975,-1895.540527
0.334582,0.113388,-1912.047607
0.334582,0.113388,-1902.552368
0.33791,0.117687,-1902.334717
0.344266,0.121519,-1899.372314
0.344823,0.119749,-1905.039917
0.341949,0.120525,-1901.906006
0.335677,0.123237,-1903.193848
0.335677,0.123237,-1900.625732
0.340279,0.116956,-1912.292236
0.338313,0.116738,-1904.712036
0.338313,0.116738,-1904.387695
0.339793,0.115771,-1911.492188
0.338849,0.116103,-1904.342041
0.338849,0.116103,-1899.585327
0.339546,0.113976,-1907.426392
0.340181,0.114955,-1906.473022
0.340181,0.114955,-1902.139893
0.340181,0.114955,-1899.680176
0.343242,0.114829,-1902.920898
0.343242,0.114829,-1902.661011
0.339257,0.11342,-1906.046265
0.339257,0.11342,-1905.979858
0.339257,0.11342,-1900.820312
0.339257,0.11342,-1902.161133
0.336268,0.107968,-1909.092773
0.336268,0.107968,-1910.675171
0.334364,0.107404,-1907.03833
0.333324,0.104987,-1906.675903
0.333181,0.106938,-1915.623657
0.342575,0.110533,-1913.489014
0.340838,0.108318,-1911.673828
0.340838,0.108318,-1901.001465
0.340838,0.108318,-1902.809814
0.341473,0.110867,-1909.216553
0.341669,0.116867,-1903.28186
0.340822,0.111399,-1901.079834
0.338304,0.113662,-1906.396729
0.338304,0.113662,-1904.012695
0.338304,0.113662,-1906.089111
0.337661,0.116509,-1905.356934
0.335258,0.112455,-1903.084961
0.333849,0.116897,-1911.743896
0.333849,0.116897,-1914.5177
0.333077,0.11867,-1912.756836
0.333873,0.124569,-1902.286621
0.333617,0.131198,-1894.29834
0.333617,0.131198,-1916.78186
0.333617,0.131198,-1909.282715
0.333617,0.131198,-1902.483643
0.332897,0.134339,-1911.560425
0.335758,0.13189,-1917.46228
0.336718,0.131043,-1903.513916
0.336718,0.131043,-1901.775146
0.336718,0.131043,-1909.86792
0.336468,0.131007,-1902.427368
0.336468,0.131007,-1903.583984
0.336468,0.131007,-1898.96814
0.332874,0.129136,-1915.828613
0.332874,0.129136,-1910.112305
0.332874,0.129136,-1902.259033
0.329391,0.129351,-1909.776489
0.329391,0.129351,-1906.386963
0.332359,0.131562,-1900.920898
0.333942,0.126994,-1908.984619
0.332266,0.122758,-1909.01001
0.33338,0.126891,-1903.498657
0.335902,0.131755,-1899.475586
0.335902,0.131755,-1910.144775
0.333649,0.132535,-1910.038818
0.333649,0.132535,-1907.953613
0.333649,0.132535,-1900.236328
0.333964,0.131272,-1896.872437
0.333964,0.131272,-1902.777588
0.33665,0.128087,-1909.939331
0.337271,0.124887,-1900.699707
0.341853,0.127142,-1906.245117
0.342015,0.126132,-1901.096924
0.338749,0.125972,-1905.271484
0.33982,0.12583,-1900.336914
0.338268,0.129476,-1898.638794
0.338268,0.129476,-1897.416748
0.339326,0.134445,-1904.355469
0.341068,0.136783,-1900.170898
0.340432,0.136159,-1897.668579
0.340882,0.135957,-1906.612061
0.339309,0.133082,-1904.589355
0.339422,0.130425,-1904.704346
0.339422,0.130425,-1895.803223
0.338791,0.132989,-1899.204712
0.338791,0.132989,-1905.879761
0.341505,0.133639,-1905.830078
0.342526,0.133218,-1902.62854
0.342526,0.133218,-1900.132812
0.342526,0.133218,-1898.924805
0.344673,0.1376,-1906.754639
0.344673,0.1376,-1901.292114
0.348983,0.140644,-1901.061768
0.348983,0.140644,-1902.078857
0.351413,0.138,-1904.801025
0.348802,0.135782,-1903.039551
0.346738,0.135017,-1902.158691
0.346738,0.135017,-1899.890503
0.346738,0.135017,-1899.263672
0.346738,0.135017,-1901.138062
0.344675,0.133112,-1902.884644
0.345679,0.134991,-1900.493164
0.346639,0.136139,-1901.568848
0.346639,0.136139,-1899.951172
0.344712,0.13671,-1899.803467
0.344712,0.13671,-1903.751953
0.344712,0.13671,-1902.270264
0.344712,0.13671,-1899.130859
0.344712,0.13671,-1899.168701
0.344959,0.13683,-1903.026367
0.344959,0.13683,-1907.069824
0.344959,0.13683,-1901.533447
0.345337,0.138188,-1900.324097
0.345783,0.138421,-1900.202637
0.345783,0.138421,-1901.962769
0.350622,0.14086,-1903.349365
0.347869,0.141804,-1902.042725
0.345754,0.145251,-1904.354492
0.344189,0.143204,-1900.100586
0.346896,0.14228,-1900.177979
0.346896,0.14228,-1899.791382
0.348325,0.143838,-1901.358643
0.34713,0.143448,-1901.931763
0.34713,0.143448,-1901.652954
0.34713,0.143448,-1901.508301
0.342028,0.146043,-1902.686401
0.341891,0.147481,-1898.487427
0.338443,0.14773,-1903.640381
0.338443,0.14773,-1899.237061
0.338406,0.145783,-1902.953857
0.33214,0.144496,-1906.593262
0.33214,0.144496,-1916.151123
0.329275,0.147114,-1902.21875
0.328784,0.138656,-1912.496582
0.330996,0.138748,-1912.517822
0.328293,0.140468,-1913.342041
0.328293,0.140468,-1922.430908
0.328293,0.140468,-1917.031128
0.331928,0.137423,-1901.142334
0.331928,0.137423,-1905.290283
0.32697,0.140466,-1898.808838
0.329698,0.138914,-1908.728516
0.329698,0.138914,-1908.33374
0.330864,0.147335,-1912.795532
0.330864,0.147335,-1929.014282
0.330864,0.147335,-1914.421143
0.330864,0.147335,-1913.441406
0.330864,0.147335,-1918.591919
0.330864,0.147335,-1918.775391
0.32686,0.147049,-1906.201904
0.328671,0.148234,-1905.921265
0.331771,0.145883,-1900.947754
0.329688,0.14756,-1905.854126
0.329688,0.14756,-1909.637451
0.332033,0.151576,-1910.473267
0.33474,0.150788,-1908.71167
0.33664,0.15445,-1905.875244
0.33664,0.15445,-1904.670776
0.338608,0.149143,-1898.518921
0.33864,0.15003,-1905.764404
0.339068,0.145073,-1904.926758
0.335347,0.144135,-1908.512573
0.334893,0.138899,-1904.426392
0.334893,0.138899,-1908.536377
0.334238,0.138567,-1903.501221
0.334238,0.138567,-1904.247314
0.336489,0.137202,-1909.260864
0.336489,0.137202,-1894.518799
0.337699,0.135671,-1906.1073
0.339199,0.136593,-1904.702515
0.338438,0.136598,-1907.054688
0.338438,0.136598,-1909.126465
0.343033,0.140586,-1904.557251
0.343033,0.140586,-1900.717651
0.344384,0.139856,-1905.459961
0.343552,0.143057,-1900.895752
0.343552,0.143057,-1900.302002
0.344709,0.144694,-1900.846069
0.344709,0.144694,-1900.730591
0.344873,0.144902,-1899.832886
0.341831,0.149008,-1901.32373
0.344155,0.149868,-1900.584473
0.344155,0.149868,-1907.054688
0.342347,0.15363,-1901.786133
0.342347,0.15363,-1905.625122
0.342347,0.15363,-1903.885254
0.342533,0.151465,-1903.411377
0.342533,0.151465,-1903.772705
0.342533,0.151465,-1901.499512
0.34509,0.148798,-1902.581299
0.34509,0.148798,-1900.53186
0.345194,0.145817,-1903.514404
0.345281,0.14169,-1901.430908
0.345281,0.14169,-1903.630127
0.344603,0.140482,-1903.12854
0.344526,0.142886,-1908.444336
0.343063,0.145165,-1906.624512
0.343063,0.145165,-1901.883911
0.342598,0.14265,-1902.689453
0.342598,0.14265,-1903.847656
0.342061,0.137748,-1902.144165
0.338949,0.139688,-1897.5271
0.340051,0.138642,-1906.892822
0.340051,0.138642,-1897.635254
0.342886,0.134399,-1903.204224
0.342886,0.134399,-1902.896851
0.347856,0.129068,-1901.442383
0.347856,0.129068,-1904.124023
0.35016,0.129147,-1903.440063
0.348334,0.128468,-1901.790039
0.351267,0.128063,-1904.22876
0.356878,0.122824,-1905.55896
0.356878,0.122824,-1904.769043
0.359777,0.121327,-1905.405029
0.359777,0.121327,-1905.571045
0.35458,0.122041,-1907.106812
0.353165,0.125718,-1903.931641
0.349753,0.116198,-1904.030151
0.349753,0.116198,-1902.125
0.349352,0.118762,-1903.634033
0.349352,0.118762,-1901.531982
0.349352,0.118762,-1903.311157
0.349352,0.118762,-1902.787109
0.349039,0.119221,-1904.541992
0.347966,0.124035,-1903.031982
0.351293,0.127204,-1902.842041
0.351293,0.127204,-1902.574219
0.353661,0.129125,-1905.466553
0.35793,0.12788,-1904.613159
0.35793,0.12788,-1905.44397
0.352004,0.126604,-1903.214355
0.352004,0.126604,-1902.125488
0.35462,0.12874,-1903.450073
0.35462,0.12874,-1905.467285
0.357806,0.128148,-1902.923218
0.357806,0.128148,-1904.59082
0.355563,0.127978,-1903.689697
0.355563,0.127978,-1904.370605
0.355904,0.128441,-1904.67334
0.355904,0.128441,-1902.966797
0.356153,0.126122,-1903.896729
0.357745,0.123984,-1905.986816
0.352468,0.124542,-1902.375
0.352468,0.124542,-1903.624878
0.356786,0.122369,-1904.020752
0.35243,0.118728,-1904.714844
0.35243,0.118728,-1904.086426
0.353916,0.119118,-1904.105225
0.354366,0.122999,-1904.772949
0.354366,0.122999,-1903.978516
0.35793,0.120351,-1904.485107
0.357765,0.112354,-1905.43042
0.359509,0.111877,-1908.601685
0.36141,0.108501,-1907.771484
0.36141,0.108501,-1907.828369
0.362163,0.107255,-1909.390869
0.360779,0.10624,-1909.213257
0.362914,0.10713,-1908.753662
0.362914,0.10713,-1909.049683
0.366269,0.105305,-1911.158569
0.367869,0.105222,-1913.121826
0.369027,0.105388,-1911.734863
0.367099,0.105198,-1911.897705
0.369542,0.107702,-1912.221191
0.367464,0.105993,-1911.672852
0.365625,0.110346,-1910.494385
0.365637,0.108879,-1910.845215
0.365637,0.108879,-1909.381104
0.361622,0.109321,-1909.021362
0.363635,0.110762,-1909.668457
0.359902,0.110425,-1907.935303
0.359063,0.112238,-1906.373413
0.359063,0.112238,-1908.48291
0.358442,0.114372,-1907.854004
0.358442,0.114372,-1905.677246
0.355586,0.116585,-1904.859497
0.353834,0.116624,-1906.142822
0.353917,0.118054,-1904.498779
0.353917,0.118054,-1904.014893
0.353917,0.118054,-1904.043701
0.348154,0.115241,-1904.082886
0.348154,0.115241,-1900.850098
0.351031,0.110804,-1905.757324
0.351031,0.110804,-1905.112671
0.346851,0.115208,-1901.986572
0.342862,0.116112,-1906.231689
0.340055,0.116926,-1907.514526
0.336985,0.117208,-1909.214355
0.336985,0.117208,-1901.050903
0.340215,0.11767,-1910.601074
0.340215,0.11767,-1907.018677
0.341955,0.121796,-1906.89209
0.341955,0.121796,-1899.268555
0.341813,0.122223,-1904.625244
0.348241,0.125748,-1903.053711
0.344394,0.126801,-1902.782227
0.342987,0.126746,-1901.271973
0.342987,0.126746,-1902.15625
0.345074,0.129627,-1901.697632
0.343877,0.132367,-1904.777588
0.343877,0.132367,-1900.7771
0.342128,0.134506,-1900.542969
0.340541,0.135057,-1899.616455
0.340541,0.135057,-1900.373657
0.343722,0.132703,-1907.248535
0.340279,0.134565,-1900.463257
0.340279,0.134565,-1898.590088
0.340279,0.134565,-1906.537964
0.341481,0.133345,-1904.803467
0.345496,0.132281,-1906.745361
0.348236,0.136631,-1901.982178
0.348236,0.136631,-1900.290039
0.349338,0.139909,-1902.706421
0.349338,0.139909,-1903.35376
0.349255,0.140522,-1902.329834
0.351498,0.134459,-1902.167114
0.35012,0.134851,-1904.696533
0.352288,0.137517,-1902.213379
0.356668,0.134579,-1905.117065
0.356668,0.134579,-1903.703125
0.356668,0.134579,-1904.007812
0.349872,0.132915,-1901.375
0.3479,0.130209,-1899.766113
0.3479,0.130209,-1900.672729
0.3479,0.130209,-1901.288574
0.3479,0.130209,-1899.65271
0.350897,0.127391,-1902.270996
0.347623,0.129007,-1903.54895
0.350659,0.125287,-1903.552856
0.347045,0.128856,-1902.137207
0.347768,0.127495,-1900.399292
0.347768,0.127495,-1900.328491
0.347768,0.127495,-1901.214478
0.347768,0.127495,-1903.348999
0.347768,0.127495,-1900.904297
0.349966,0.129313,-1903.668823
0.350354,0.130723,-1901.246094
0.35104,0.131074,-1903.034668
0.349332,0.128442,-1901.016968
0.349332,0.128442,-1902.560547
0.349332,0.128442,-1902.029541
0.349332,0.128442,-1900.825439
0.350337,0.128399,-1901.566406
0.350337,0.128399,-1901.771606
0.350337,0.128399,-1901.751709
0.350494,0.130452,-1902.173462
0.351221,0.131633,-1904.007812
0.350775,0.130248,-1903.020752
0.352011,0.133275,-1902.432373
0.352011,0.133275,-1901.770264
0.352011,0.133275,-1903.001099
0.352371,0.137545,-1902.218018
