idx,alpha,mu,omega,rho,loglike
394,0.05,0.314,0.0,0.1688,-1951.5628662109375
395,0.05,0.314,0.0,0.1712,-1954.1280517578125
396,0.05,0.314,0.0,0.1736,-1935.634521484375
397,0.05,0.314,0.0,0.176,-1943.1597900390625
398,0.05,0.314,0.0,0.1784,-1958.5755615234375
399,0.05,0.314,0.0,0.1808,-1940.635986328125
400,0.05,0.314,0.0,0.1832,-1951.52490234375
401,0.05,0.314,0.0,0.1856,-1953.0198974609375
402,0.05,0.314,0.0,0.188,-1950.9329833984375
403,0.05,0.314,0.0,0.1904,-1941.3084716796875
404,0.05,0.314,0.0,0.1928,-1954.1121826171875
405,0.05,0.314,0.0,0.1952,-1951.127685546875
406,0.05,0.314,0.0,0.1976,-1931.3314208984375
407,0.05,0.314,0.0,0.2,-1956.781005859375
408,0.05,0.316,0.0,0.08,-1952.2327880859375
409,0.05,0.316,0.0,0.0824,-1933.3563232421875
410,0.05,0.316,0.0,0.0848,-1945.9755859375
411,0.05,0.316,0.0,0.0872,-1937.8472900390625
412,0.05,0.316,0.0,0.0896,-1942.2095947265625
413,0.05,0.316,0.0,0.092,-1949.1463623046875
414,0.05,0.316,0.0,0.0944,-1939.4776611328125
415,0.05,0.316,0.0,0.0968,-1936.288818359375
416,0.05,0.316,0.0,0.0992,-1939.72119140625
417,0.05,0.316,0.0,0.1016,-1932.8115234375
418,0.05,0.316,0.0,0.104,-1934.8072509765625
419,0.05,0.316,0.0,0.1064,-1933.072998046875
420,0.05,0.316,0.0,0.1088,-1931.0389404296875
421,0.05,0.316,0.0,0.1112,-1952.468994140625
422,0.05,0.316,0.0,0.1136,-1922.145751953125
423,0.05,0.316,0.0,0.116,-1941.49560546875
424,0.05,0.316,0.0,0.1184,-1944.4378662109375
425,0.05,0.316,0.0,0.1208,-1937.207763671875
426,0.05,0.316,0.0,0.1232,-1917.106689453125
427,0.05,0.316,0.0,0.1256,-1926.8245849609375
428,0.05,0.316,0.0,0.128,-1944.553466796875
429,0.05,0.316,0.0,0.1304,-1939.1370849609375
430,0.05,0.316,0.0,0.1328,-1933.3936767578125
431,0.05,0.316,0.0,0.1352,-1928.3990478515625
432,0.05,0.316,0.0,0.1376,-1909.9560546875
433,0.05,0.316,0.0,0.14,-1910.955810546875
434,0.05,0.316,0.0,0.1424,-1923.758056640625
435,0.05,0.316,0.0,0.1448,-1946.30908203125
436,0.05,0.316,0.0,0.1472,-1944.1593017578125
437,0.05,0.316,0.0,0.1496,-1918.8876953125
438,0.05,0.316,0.0,0.152,-1940.36376953125
439,0.05,0.316,0.0,0.1544,-1939.58984375
440,0.05,0.316,0.0,0.1568,-1947.16796875
441,0.05,0.316,0.0,0.1592,-1921.57958984375
442,0.05,0.316,0.0,0.1616,-1937.8714599609375
443,0.05,0.316,0.0,0.164,-1936.4739990234375
444,0.05,0.316,0.0,0.1664,-1934.8663330078125
445,0.05,0.316,0.0,0.1688,-1941.24462890625
446,0.05,0.316,0.0,0.1712,-1936.1170654296875
447,0.05,0.316,0.0,0.1736,-1930.97998046875
448,0.05,0.316,0.0,0.176,-1959.2386474609375
449,0.05,0.316,0.0,0.1784,-1907.7828369140625
450,0.05,0.316,0.0,0.1808,-1954.15234375
451,0.05,0.316,0.0,0.1832,-1959.069580078125
452,0.05,0.316,0.0,0.1856,-1947.165771484375
453,0.05,0.316,0.0,0.188,-1937.9395751953125
454,0.05,0.316,0.0,0.1904,-1941.3857421875
455,0.05,0.316,0.0,0.1928,-1950.4012451171875
456,0.05,0.316,0.0,0.1952,-1937.98095703125
457,0.05,0.316,0.0,0.1976,-1965.40625
458,0.05,0.316,0.0,0.2,-1936.35546875
